"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"20120","10574443","104393986","Naan and Kabob","Restaurant","300 BOROUGH DR, Unit-16","43.77629","-79.25802","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-01-21","M - Minor","Notice to Comply","",""
"20121","10574443","104529233","Naan and Kabob","Restaurant","300 BOROUGH DR, Unit-16","43.77629","-79.25802","Pass","3","","2019-07-26","","","",""
"20122","10556232","104411021","Nakamori","Restaurant","2803 EGLINTON AVE E","43.73693","-79.2447","Pass","2","","2019-02-15","","","",""
"20123","10556232","104554065","Nakamori","Restaurant","2803 EGLINTON AVE E","43.73693","-79.2447","Pass","2","","2019-08-29","","","",""
"20124","10522109","104425638","Nando's","Restaurant","150 NORTH QUEEN ST, UNIT-1","43.61975","-79.55439","Pass","2","","2019-03-11","","","",""
"20125","10522109","104549651","Nando's","Restaurant","150 NORTH QUEEN ST, UNIT-1","43.61975","-79.55439","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-08-22","M - Minor","Notice to Comply","",""
"20126","10444617","104446618","Native Child Family Life Centre - Daycare","Child Care - Food Preparation","156 GALLOWAY RD","43.76233","-79.19512","Pass","2","","2019-03-13","","","",""
"20127","10444617","104629379","Native Child Family Life Centre - Daycare","Child Care - Food Preparation","156 GALLOWAY RD","43.76233","-79.19512","Pass","2","","2019-12-18","","","",""
"20128","10610524","104483209","Navayo Greek Bistro","Restaurant","2258 KINGSTON RD","43.70497","-79.25263","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2019-05-29","S - Significant","Corrected During Inspection","",""
"20129","10610524","104483209","Navayo Greek Bistro","Restaurant","2258 KINGSTON RD","43.70497","-79.25263","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2019-05-29","S - Significant","Corrected During Inspection","",""
"20130","10610524","104483209","Navayo Greek Bistro","Restaurant","2258 KINGSTON RD","43.70497","-79.25263","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-05-29","M - Minor","Notice to Comply","",""
"20131","10610524","104574352","Navayo Greek Bistro","Restaurant","2258 KINGSTON RD","43.70497","-79.25263","Pass","2","","2019-09-26","","","",""
"20132","10459051","104473734","Neil McNeil Separate School Cafeteria","Secondary School Food Services","127 VICTORIA PARK AVE","43.67924","-79.2831","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2019-05-16","M - Minor","Notice to Comply","",""
"20133","10459051","104473734","Neil McNeil Separate School Cafeteria","Secondary School Food Services","127 VICTORIA PARK AVE","43.67924","-79.2831","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-05-16","M - Minor","Notice to Comply","",""
"20134","10459051","104578880","Neil McNeil Separate School Cafeteria","Secondary School Food Services","127 VICTORIA PARK AVE","43.67924","-79.2831","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2019-10-03","M - Minor","Notice to Comply","",""
"20135","10459051","104578880","Neil McNeil Separate School Cafeteria","Secondary School Food Services","127 VICTORIA PARK AVE","43.67924","-79.2831","Pass","2","Food premise not maintained to permit cleaning of walls  - Sec. 7(1)(d) ","2019-10-03","M - Minor","Notice to Comply","",""
"20136","10526953","104496102","New Banadir Restaurant","Restaurant","2007 LAWRENCE AVE W","43.70017","-79.50994","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-06-12","M - Minor","Notice to Comply","",""
"20137","10526953","104589025","New Banadir Restaurant","Restaurant","2007 LAWRENCE AVE W","43.70017","-79.50994","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-10-15","M - Minor","Notice to Comply","",""
"20138","10517420","104437486","New Brimley Convenience","Food Store (Convenience/Variety)","1183 BRIMLEY RD, Unit-A","43.7659","-79.25912","Pass","1","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SINGLE SERVICE TOWELS OR DRYER - SEC. 25(3)(E)   ","2019-03-26","S - Significant","Corrected During Inspection","",""
"20139","10602331","104481582","New Horizons Trading Services","Food Store (Convenience/Variety)","30 DENTON AVE","43.69398","-79.2877","Pass","1","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-05-28","M - Minor","Notice to Comply","",""
"20140","10478665","104494391","New Kabul Halal Meat","Food Take Out","5010 STEELES AVE W, 15","43.75962","-79.59301","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2019-06-19","M - Minor","Notice to Comply","",""
"20141","10478665","104621529","New Kabul Halal Meat","Food Take Out","5010 STEELES AVE W, 15","43.75962","-79.59301","Pass","2","","2019-12-09","","","",""
"20142","10626773","104462061","New Mirchi Dhaba","Food Take Out","836A MARKHAM RD","43.76736","-79.22863","Pass","2","","2019-05-08","","","",""
"20143","10626773","104541380","New Mirchi Dhaba","Food Take Out","836A MARKHAM RD","43.76736","-79.22863","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2019-08-13","M - Minor","Notice to Comply","",""
"20144","10626773","104541380","New Mirchi Dhaba","Food Take Out","836A MARKHAM RD","43.76736","-79.22863","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-08-13","M - Minor","Notice to Comply","",""
"20145","10431163","104410511","New Northern Dumplings","Restaurant","633 SILVER STAR BLVD, Unit-120","43.82188","-79.29921","Pass","2","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2019-02-14","M - Minor","Notice to Comply","",""
"20146","10431163","104410511","New Northern Dumplings","Restaurant","633 SILVER STAR BLVD, Unit-120","43.82188","-79.29921","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2019-02-14","S - Significant","Corrected During Inspection","",""
"20147","10431163","104410511","New Northern Dumplings","Restaurant","633 SILVER STAR BLVD, Unit-120","43.82188","-79.29921","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-02-14","M - Minor","Notice to Comply","",""
"20148","10431163","104543261","New Northern Dumplings","Restaurant","633 SILVER STAR BLVD, Unit-120","43.82188","-79.29921","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-08-22","M - Minor","Notice to Comply","",""
"20149","10431163","104543261","New Northern Dumplings","Restaurant","633 SILVER STAR BLVD, Unit-120","43.82188","-79.29921","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2019-08-22","S - Significant","Corrected During Inspection","",""
"20150","10431163","104603043","New Northern Dumplings","Restaurant","633 SILVER STAR BLVD, Unit-120","43.82188","-79.29921","Pass","2","Fail to ensure equipment surface cleaned as necessary - Sec. 22","2019-11-05","S - Significant","Notice to Comply","",""
"20151","10431163","104603043","New Northern Dumplings","Restaurant","633 SILVER STAR BLVD, Unit-120","43.82188","-79.29921","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-11-05","M - Minor","Notice to Comply","",""
"20152","10431163","104603043","New Northern Dumplings","Restaurant","633 SILVER STAR BLVD, Unit-120","43.82188","-79.29921","Pass","2","USE UTENSILS NOT OF READILY CLEANABLE FORM - SEC.  8(1)(C)","2019-11-05","S - Significant","Notice to Comply","",""
"20153","10431163","104603043","New Northern Dumplings","Restaurant","633 SILVER STAR BLVD, Unit-120","43.82188","-79.29921","Pass","2","OPERATE FOOD PREMISE - FAIL TO KEEP SANITARY FACILITY SANITARY - SEC. 25(2)","2019-11-05","S - Significant","Notice to Comply","",""
"20154","10431163","104603305","New Northern Dumplings","Restaurant","633 SILVER STAR BLVD, Unit-120","43.82188","-79.29921","Pass","2","","2019-11-12","","","",""
"20155","10520730","104473611","New Ocean Supermarket","Supermarket","5635 FINCH AVE E, Unit-2,3,4","43.81353","-79.23881","Pass","2","Use food equipment not in good repair - Sec.  8(1)(b)  ","2019-05-16","S - Significant","Notice to Comply","",""
"20156","10520730","104473611","New Ocean Supermarket","Supermarket","5635 FINCH AVE E, Unit-2,3,4","43.81353","-79.23881","Pass","2","Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) ","2019-05-16","C - Crucial","Notice to Comply","",""
"20157","10520730","104473611","New Ocean Supermarket","Supermarket","5635 FINCH AVE E, Unit-2,3,4","43.81353","-79.23881","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-05-16","M - Minor","Notice to Comply","",""
"20158","10520730","104473611","New Ocean Supermarket","Supermarket","5635 FINCH AVE E, Unit-2,3,4","43.81353","-79.23881","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2019-05-16","M - Minor","Notice to Comply","",""
"20159","10520730","104473701","New Ocean Supermarket","Supermarket","5635 FINCH AVE E, Unit-2,3,4","43.81353","-79.23881","Pass","2","","2019-05-17","","","",""
"20160","10520730","104545079","New Ocean Supermarket","Supermarket","5635 FINCH AVE E, Unit-2,3,4","43.81353","-79.23881","Pass","2","","2019-08-19","","","",""
"20161","10427706","104612261","New Port Fish & Seafood","Fish Shop","181 GEARY AVE","43.66976","-79.4369","Pass","2","","2019-11-21","","","",""
"20162","10515219","104425026","New Quality Bakery","Bakery","1415 KENNEDY RD, Unit-7","43.76486","-79.28014","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-03-08","M - Minor","Notice to Comply","",""
"20163","10515219","104425026","New Quality Bakery","Bakery","1415 KENNEDY RD, Unit-7","43.76486","-79.28014","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-03-08","M - Minor","Notice to Comply","",""
"20164","10515219","104546197","New Quality Bakery","Bakery","1415 KENNEDY RD, Unit-7","43.76486","-79.28014","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-08-21","M - Minor","Notice to Comply","",""
"20165","10515219","104624253","New Quality Bakery","Bakery","1415 KENNEDY RD, Unit-7","43.76486","-79.28014","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-12-11","M - Minor","Notice to Comply","",""
"20166","10515219","104624253","New Quality Bakery","Bakery","1415 KENNEDY RD, Unit-7","43.76486","-79.28014","Pass","2","Food premise not maintained to permit cleaning of walls  - Sec. 7(1)(d) ","2019-12-11","M - Minor","Notice to Comply","",""
"20167","10515219","104624253","New Quality Bakery","Bakery","1415 KENNEDY RD, Unit-7","43.76486","-79.28014","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2019-12-11","M - Minor","Notice to Comply","",""
"20168","10590567","104410413","New Sun BBQ (Commissary)","Commissary","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","Use multi-service articles not in good repair - Sec. 8(1)(b) ","2019-03-07","S - Significant","Notice to Comply","",""
"20169","10590567","104410413","New Sun BBQ (Commissary)","Commissary","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-03-07","M - Minor","Notice to Comply","",""
"20170","10590567","104424174","New Sun BBQ (Commissary)","Commissary","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","","2019-03-08","","","",""
"20171","10590567","104544085","New Sun BBQ (Commissary)","Commissary","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-08-22","M - Minor","Notice to Comply","",""
"20172","10590567","104544085","New Sun BBQ (Commissary)","Commissary","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","USE CLOTH NOT IN GOOD REPAIR FOR POLISHING UTENSILS   - SEC. 16(A)","2019-08-22","M - Minor","Corrected During Inspection","",""
"20173","10590567","104544085","New Sun BBQ (Commissary)","Commissary","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","Operate food premise - furniture not constructed to permit cleaning - Sec. 9","2019-08-22","M - Minor","Notice to Comply","",""
"20174","10590567","104623616","New Sun BBQ (Commissary)","Commissary","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-12-10","M - Minor","Notice to Comply","",""
"20175","10590583","104410402","New Sun BBQ Restaurant","Food Court Vendor","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","Display potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)","2019-03-07","C - Crucial","Ticket","Charges Withdrawn",""
"20176","10590583","104424151","New Sun BBQ Restaurant","Food Court Vendor","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","","2019-03-08","","","",""
"20177","10590583","104544086","New Sun BBQ Restaurant","Food Court Vendor","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2019-08-22","M - Minor","Corrected During Inspection","",""
"20178","10590583","104544086","New Sun BBQ Restaurant","Food Court Vendor","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-08-22","M - Minor","Notice to Comply","",""
"20179","10590583","104544086","New Sun BBQ Restaurant","Food Court Vendor","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","USE UTENSILS NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D)  ","2019-08-22","S - Significant","Corrected During Inspection","",""
"20180","10590583","104621629","New Sun BBQ Restaurant","Food Court Vendor","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) ","2019-12-06","C - Crucial","Notice to Comply","",""
"20181","10590583","104621629","New Sun BBQ Restaurant","Food Court Vendor","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","Display potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)","2019-12-06","C - Crucial","Notice to Comply","",""
"20182","10590583","104622058","New Sun BBQ Restaurant","Food Court Vendor","3833 MIDLAND AVE, Unit-9A","43.81403","-79.29152","Pass","2","","2019-12-10","","","",""
"20183","10657015","104424793","Nichiban Sushi 4 U","Restaurant","3517 KENNEDY RD, Unit-3","43.82304","-79.30642","Pass","2","","2019-03-08","","","",""
"20184","10657015","104563802","Nichiban Sushi 4 U","Restaurant","3517 KENNEDY RD, Unit-3","43.82304","-79.30642","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-09-12","M - Minor","Notice to Comply","",""
"20185","10495872","104466486","Nikko Foods Inc. Wholesale","Food Processing Plant","83 DYNAMIC DR, Unit - 1-6","43.82354","-79.25135","Pass","1","","2019-05-07","","","",""
"20186","10517547","104437737","Nirala Sweets & Restaurant","Restaurant","2818 MARKHAM RD","43.82145","-79.24683","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-03-26","M - Minor","Notice to Comply","",""
"20187","10517547","104517467","Nirala Sweets & Restaurant","Restaurant","2818 MARKHAM RD","43.82145","-79.24683","Pass","2","USE UTENSILS NOT FREE FROM CREVICES IN CONTACT WITH FOOD - SEC. 8(2)(B)  ","2019-07-11","S - Significant","Notice to Comply","",""
"20188","10517547","104517467","Nirala Sweets & Restaurant","Restaurant","2818 MARKHAM RD","43.82145","-79.24683","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2019-07-11","S - Significant","Notice to Comply","",""
"20189","10517547","104517467","Nirala Sweets & Restaurant","Restaurant","2818 MARKHAM RD","43.82145","-79.24683","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2019-07-11","S - Significant","Notice to Comply","",""
"20190","10517547","104517482","Nirala Sweets & Restaurant","Restaurant","2818 MARKHAM RD","43.82145","-79.24683","Pass","2","","2019-07-12","","","",""
"20191","10517547","104619381","Nirala Sweets & Restaurant","Restaurant","2818 MARKHAM RD","43.82145","-79.24683","Pass","2","USE UTENSILS NOT FREE FROM CRACKS IN CONTACT WITH FOOD - SEC. 8(2)(B)  ","2019-12-03","S - Significant","Corrected During Inspection","",""
"20192","10517547","104619381","Nirala Sweets & Restaurant","Restaurant","2818 MARKHAM RD","43.82145","-79.24683","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-12-03","M - Minor","Notice to Comply","",""
"20193","10558982","104395213","Nishita Farm Fresh","Butcher Shop","2988 DANFORTH AVE","43.69071","-79.29183","Pass","1","","2019-01-22","","","",""
"20194","10550196","104442154","No. 1 Jerk","Restaurant","2859 KINGSTON RD","43.72199","-79.23571","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-04-02","M - Minor","Notice to Comply","",""
"20195","10550196","104442154","No. 1 Jerk","Restaurant","2859 KINGSTON RD","43.72199","-79.23571","Pass","2","Food premise not maintained to permit cleaning of walls  - Sec. 7(1)(d) ","2019-04-02","M - Minor","Notice to Comply","",""
"20196","10550196","104442154","No. 1 Jerk","Restaurant","2859 KINGSTON RD","43.72199","-79.23571","Pass","2","Operate food premise - equipment not arranged to permit cleaning - Sec. 9","2019-04-02","M - Minor","Notice to Comply","",""
"20197","10550196","104524690","No. 1 Jerk","Restaurant","2859 KINGSTON RD","43.72199","-79.23571","Pass","2","Operate food premise - equipment not constructed to permit maintenance in sanitary condition - Sec. 9","2019-07-24","M - Minor","Notice to Comply","",""
"20198","10550196","104524690","No. 1 Jerk","Restaurant","2859 KINGSTON RD","43.72199","-79.23571","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2019-07-24","M - Minor","Notice to Comply","",""
"20199","10550196","104524690","No. 1 Jerk","Restaurant","2859 KINGSTON RD","43.72199","-79.23571","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2019-07-24","M - Minor","Notice to Comply","",""
"20200","10550196","104524690","No. 1 Jerk","Restaurant","2859 KINGSTON RD","43.72199","-79.23571","Pass","2","Operate food premise - fail to keep sanitary facility in good repair - Sec. 25(2)","2019-07-24","M - Minor","Notice to Comply","",""
"20201","10550196","104524690","No. 1 Jerk","Restaurant","2859 KINGSTON RD","43.72199","-79.23571","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-07-24","M - Minor","Notice to Comply","",""
"20202","10550196","104621024","No. 1 Jerk","Restaurant","2859 KINGSTON RD","43.72199","-79.23571","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2019-12-12","M - Minor","Notice to Comply","",""
"20203","9061575","104480702","Norseman YMCA","Child Care - Catered","80 LOTHIAN AVE, Room-8","43.63969","-79.51932","Pass","2","","2019-05-27","","","",""
"20204","10559507","104458855","North Bridlewood Jr. P.S. Before and After School Program","Child Care - Catered","50 COLLINGSBROOK BLVD","43.78892","-79.31859","Pass","1","","2019-04-26","","","",""
"20205","10590221","104458857","North Bridlewood Jr. P.S.-Snack Program","Student Nutrition Site","50 COLLINGSBROOK BLVD","43.78892","-79.31859","Pass","1","","2019-04-26","","","",""
"20206","10536332","104622610","North York Harvest Food Bank","Food Bank","116 INDUSTRY ST","43.69351","-79.49274","Pass","1","Fail to protect against harbouring of pests - Sec. 13(1)","2019-12-17","S - Significant","Notice to Comply","",""
"20207","10536332","104622610","North York Harvest Food Bank","Food Bank","116 INDUSTRY ST","43.69351","-79.49274","Pass","1","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2019-12-17","M - Minor","Notice to Comply","",""
"20208","10536332","104622610","North York Harvest Food Bank","Food Bank","116 INDUSTRY ST","43.69351","-79.49274","Pass","1","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-12-17","M - Minor","Notice to Comply","",""
"20209","10519258","104605978","Nutrivia","Food Take Out","1199 ST CLAIR AVE W","43.67743","-79.44421","Pass","1","","2019-11-12","","","",""
"20210","10508866","104499762","Nyam Nyam Jamaican Restaurant","Food Take Out","4387 KINGSTON RD","43.76592","-79.1905","Pass","2","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2019-06-21","C - Crucial","Notice to Comply","",""
"20211","10508866","104499762","Nyam Nyam Jamaican Restaurant","Food Take Out","4387 KINGSTON RD","43.76592","-79.1905","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2019-06-21","S - Significant","Notice to Comply","",""
"20212","10508866","104499762","Nyam Nyam Jamaican Restaurant","Food Take Out","4387 KINGSTON RD","43.76592","-79.1905","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-06-21","M - Minor","Notice to Comply","",""
"20213","10508866","104499762","Nyam Nyam Jamaican Restaurant","Food Take Out","4387 KINGSTON RD","43.76592","-79.1905","Pass","2","Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)","2019-06-21","C - Crucial","Notice to Comply","",""
"20214","10508866","104499762","Nyam Nyam Jamaican Restaurant","Food Take Out","4387 KINGSTON RD","43.76592","-79.1905","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2019-06-21","S - Significant","Notice to Comply","",""
"20215","10508866","104503589","Nyam Nyam Jamaican Restaurant","Food Take Out","4387 KINGSTON RD","43.76592","-79.1905","Pass","2","","2019-06-25","","","",""
"20216","10508866","104620341","Nyam Nyam Jamaican Restaurant","Food Take Out","4387 KINGSTON RD","43.76592","-79.1905","Pass","2","Use food equipment not in good repair - Sec.  8(1)(b)  ","2019-12-13","S - Significant","Notice to Comply","",""
"20217","10508866","104620341","Nyam Nyam Jamaican Restaurant","Food Take Out","4387 KINGSTON RD","43.76592","-79.1905","Pass","2","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2019-12-13","C - Crucial","Notice to Comply","",""
"20218","10508866","104620341","Nyam Nyam Jamaican Restaurant","Food Take Out","4387 KINGSTON RD","43.76592","-79.1905","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2019-12-13","S - Significant","Notice to Comply","",""
"20219","10508866","104626060","Nyam Nyam Jamaican Restaurant","Food Take Out","4387 KINGSTON RD","43.76592","-79.1905","Pass","2","","2019-12-17","","","",""
"20220","10419905","104473031","O & B BAKERY","Restaurant","176 YONGE ST","43.65233","-79.37933","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-05-15","M - Minor","Notice to Comply","",""
"20221","10666752","104573523","O ESPETA RESTAURANT","Restaurant","1480 ST CLAIR AVE W, Bldg-1","43.67587","-79.45387","Pass","2","Operate food premise - furniture not constructed to permit maintenance in sanitary condition - Sec. 9","2019-09-25","M - Minor","Notice to Comply","",""
"20222","10666752","104444154","O ESPETA RESTAURANT","Restaurant","1480 ST CLAIR AVE W, Bldg-1","43.67587","-79.45387","Pass","2","","2019-04-04","","","",""
"20223","10666752","104517920","O ESPETA RESTAURANT","Restaurant","1480 ST CLAIR AVE W, Bldg-1","43.67587","-79.45387","Pass","2","","2019-07-11","","","",""
"20224","9011168","104451092","O NOSSO TALHO","Supermarket","1326 DUNDAS ST W","43.64958","-79.42645","Pass","2","","2019-04-15","","","",""
"20225","9011168","104542300","O NOSSO TALHO","Supermarket","1326 DUNDAS ST W","43.64958","-79.42645","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2019-08-15","S - Significant","Corrected During Inspection","",""
"20226","10447074","104591594","O PATIO CHURRASQUEIRA","Restaurant","2255 KEELE ST","43.70156","-79.47602","Pass","2","","2019-10-18","","","",""
"20227","9011206","104517000","O'BUMBLE'S","Ice Cream / Yogurt Vendors","1 CENTRE ISLAND PK","43.61522","-79.37728","Pass","2","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2019-07-09","NA - Not Applicable","Notice to Comply","",""
"20228","9011206","104517000","O'BUMBLE'S","Ice Cream / Yogurt Vendors","1 CENTRE ISLAND PK","43.61522","-79.37728","Pass","2","SANITIZE UTENSILS IN QUATERNARY AMMONIUM COMPOUND SOLUTION OF LESS THAN 200 P.P.M. - SEC. 19(C) ","2019-07-09","S - Significant","Corrected During Inspection","",""
"20229","9011221","104407215","O'CONNOR CHILD CARE CENTRE","Child Care - Catered","1386 VICTORIA PARK AVE","43.71767","-79.30186","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-02-11","M - Minor","Notice to Comply","",""
"20230","9011221","104559797","O'CONNOR CHILD CARE CENTRE","Child Care - Catered","1386 VICTORIA PARK AVE","43.71767","-79.30186","Pass","2","","2019-09-06","","","",""
"20231","10610648","104467517","O'CONNOR COMMUNITY FOOD BANK","Food Bank","1420 VICTORIA PARK AVE","43.72147","-79.30246","Pass","2","","2019-05-08","","","",""
"20232","10610648","104589704","O'CONNOR COMMUNITY FOOD BANK","Food Bank","1420 VICTORIA PARK AVE","43.72147","-79.30246","Pass","2","","2019-10-16","","","",""
