""Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"13706","10767562","105067128","L'ERABLE AU FIL DU TEMPS - 2728 (RAWF)","Fairs / Festivals / Special Occasions","100 PRINCES BLVD","43.63501","-79.41119","Pass","2","","2022-11-04","","","",""
"13707","10201943","105053994","L'ESPRESSO BAR MERCURIO","Restaurant","321 BLOOR ST W","43.66748","-79.3992","Pass","2","","2022-10-11","","","",""
"13708","10749660","104946430","L'WATEA BUBBLE TEA","Food Take Out","635 BLOOR ST W","43.66428","-79.41455","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SINGLE SERVICE TOWELS OR DRYER - SEC. 25(3)(E)   ","2022-03-10","S - Significant","Corrected During Inspection","",""
"13709","10749660","104946430","L'WATEA BUBBLE TEA","Food Take Out","635 BLOOR ST W","43.66428","-79.41455","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH TOILET PAPER - SEC. 25(3)(B)  ","2022-03-10","S - Significant","Corrected During Inspection","",""
"13710","10361663","104936806","L-EAT CATERING","Restaurant","3829 BATHURST ST","43.73977","-79.43423","Pass","3","","2022-02-08","","","",""
"13711","10361663","105006135","L-EAT CATERING","Restaurant","3829 BATHURST ST","43.73977","-79.43423","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-07-14","M - Minor","Notice to Comply","",""
"13712","9008466","104934514","L.A.M.P. JUNIOR Y DAY CARE CENTRE","Child Care - Catered","185 FIFTH ST","43.60357","-79.50343","Pass","2","","2022-02-01","","","",""
"13713","10563329","105029641","LA  SALA RESTAURANT","Restaurant","1975 QUEEN ST E","43.6698","-79.30058","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2022-08-26","S - Significant","Corrected During Inspection","",""
"13714","10678241","105065715","LA BAMBA","Cocktail Bar / Beverage Room","1355 ST CLAIR AVE W, Flr-2","43.67596","-79.45081","Pass","1","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-11-25","M - Minor","Notice to Comply","",""
"13715","10393285","105009815","LA BAMBOCHE","Food Take Out","1712 AVENUE RD","43.72812","-79.41828","Pass","3","Fail to sanitize multi-service articles after use - Sec. 21(1)","2022-07-21","S - Significant","Notice to Comply","",""
"13716","10393285","105009815","LA BAMBOCHE","Food Take Out","1712 AVENUE RD","43.72812","-79.41828","Pass","3","Use handwashing station other than for handwashing of employees - Sec. 7(4)","2022-07-21","S - Significant","Notice to Comply","",""
"13717","10393285","105009815","LA BAMBOCHE","Food Take Out","1712 AVENUE RD","43.72812","-79.41828","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-07-21","S - Significant","Notice to Comply","",""
"13718","10393285","105009815","LA BAMBOCHE","Food Take Out","1712 AVENUE RD","43.72812","-79.41828","Pass","3","Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) ","2022-07-21","C - Crucial","Notice to Comply","",""
"13719","10393285","105009815","LA BAMBOCHE","Food Take Out","1712 AVENUE RD","43.72812","-79.41828","Pass","3","Operate food premise - equipment not constructed to permit maintenance in sanitary condition - Sec. 9","2022-07-21","M - Minor","Notice to Comply","",""
"13720","10393285","105010316","LA BAMBOCHE","Food Take Out","1712 AVENUE RD","43.72812","-79.41828","Pass","3","Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ","2022-07-22","M - Minor","Notice to Comply","",""
"13721","10766096","105055327","LA BANANE","Restaurant","227 OSSINGTON AVE","43.64907","-79.42069","Pass","3","","2022-10-13","","","",""
"13722","10634073","104932411","LA BARISTA CAFE","Restaurant","22 ST CLAIR AVE E, Unit-7","43.68853","-79.39301","Pass","1","","2022-01-25","","","",""
"13723","10753929","104973767","LA BARTOLA","Restaurant","588 COLLEGE ST","43.65529","-79.41352","Pass","3","","2022-05-16","","","",""
"13724","10195080","104961555","LA BELLA MANAGUA","Restaurant","872 BLOOR ST W","43.66223","-79.42499","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-04-21","M - Minor","Notice to Comply","",""
"13725","10195080","105086165","LA BELLA MANAGUA","Restaurant","872 BLOOR ST W","43.66223","-79.42499","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2022-12-09","S - Significant","Corrected During Inspection","",""
"13726","10195080","105086165","LA BELLA MANAGUA","Restaurant","872 BLOOR ST W","43.66223","-79.42499","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-12-09","M - Minor","Notice to Comply","",""
"13727","10195080","105086165","LA BELLA MANAGUA","Restaurant","872 BLOOR ST W","43.66223","-79.42499","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2022-12-09","M - Minor","Notice to Comply","",""
"13728","10195080","105086165","LA BELLA MANAGUA","Restaurant","872 BLOOR ST W","43.66223","-79.42499","Pass","2","USE FOOD EQUIPMENT NOT OF READILY CLEANABLE FORM - SEC.  8(1)(C)  ","2022-12-09","S - Significant","Corrected During Inspection","",""
"13729","10195080","105086165","LA BELLA MANAGUA","Restaurant","872 BLOOR ST W","43.66223","-79.42499","Pass","2","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-12-09","NA - Not Applicable","Notice to Comply","",""
"13730","10653956","104988997","LA BOHEME","Restaurant","2481 YONGE ST","43.71171","-79.39915","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-06-13","M - Minor","Notice to Comply","",""
"13731","9006439","105014804","LA BOUCHERIE FINE MEATS","Butcher Shop","95 FRONT ST E, Unit-48","43.64935","-79.37146","Pass","2","","2022-07-29","","","",""
"13732","10754024","104974447","LA BOULANGERIE","Bakery","1134 DUNDAS ST W","43.6494","-79.42037","Pass","2","","2022-12-13","","","",""
"13733","9008478","104973004","LA BRUSCHETTA","Restaurant","1317 ST CLAIR AVE W","43.67643","-79.4488","Pass","2","","2022-05-13","","","",""
"13734","9031160","105059298","LA CAFE MICHI","Restaurant","1802 PHARMACY AVE","43.7756","-79.31777","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-10-25","M - Minor","Notice to Comply","",""
"13735","10694482","104991388","LA CANTINA DEL PUEBLO","Restaurant","671 COLLEGE ST","43.65505","-79.41703","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-06-16","M - Minor","Notice to Comply","",""
"13736","10694482","104991388","LA CANTINA DEL PUEBLO","Restaurant","671 COLLEGE ST","43.65505","-79.41703","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2022-06-16","M - Minor","Notice to Comply","",""
"13737","10694482","104991388","LA CANTINA DEL PUEBLO","Restaurant","671 COLLEGE ST","43.65505","-79.41703","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-06-16","S - Significant","Corrected During Inspection","",""
"13738","10694482","104991388","LA CANTINA DEL PUEBLO","Restaurant","671 COLLEGE ST","43.65505","-79.41703","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-06-16","S - Significant","Corrected During Inspection","",""
"13739","10694482","104991388","LA CANTINA DEL PUEBLO","Restaurant","671 COLLEGE ST","43.65505","-79.41703","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2022-06-16","M - Minor","Notice to Comply","",""
"13740","10756452","104990731","LA CAPRICCIOSA","Restaurant","2372 BLOOR ST W","43.65009","-79.48207","Pass","2","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2022-06-15","C - Crucial","Notice to Comply","",""
"13741","10756452","104990731","LA CAPRICCIOSA","Restaurant","2372 BLOOR ST W","43.65009","-79.48207","Pass","2","Operate food premise - equipment not constructed to permit maintenance in sanitary condition - Sec. 9","2022-06-15","M - Minor","Notice to Comply","",""
"13742","10756452","104990731","LA CAPRICCIOSA","Restaurant","2372 BLOOR ST W","43.65009","-79.48207","Pass","2","Use shelves not of readily cleanable design - Sec. 31","2022-06-15","M - Minor","Notice to Comply","",""
"13743","10756452","104990731","LA CAPRICCIOSA","Restaurant","2372 BLOOR ST W","43.65009","-79.48207","Pass","2","Fail to provide adequate number of handwashing stations - Sec. 7(3)(c)   ","2022-06-15","S - Significant","Notice to Comply","",""
"13744","10756452","104990731","LA CAPRICCIOSA","Restaurant","2372 BLOOR ST W","43.65009","-79.48207","Pass","2","Operate food premise - equipment not constructed to permit cleaning - Sec. 9","2022-06-15","M - Minor","Notice to Comply","",""
"13745","10756452","104990837","LA CAPRICCIOSA","Restaurant","2372 BLOOR ST W","43.65009","-79.48207","Pass","2","Operate food premise - equipment not constructed to permit cleaning - Sec. 9","2022-07-05","M - Minor","Notice to Comply","",""
"13746","10756452","104990837","LA CAPRICCIOSA","Restaurant","2372 BLOOR ST W","43.65009","-79.48207","Pass","2","Use shelves not of readily cleanable design - Sec. 31","2022-07-05","M - Minor","Notice to Comply","",""
"13747","10441591","104985509","LA CARNITA","Restaurant","501 COLLEGE ST","43.65605","-79.40981","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN CEILING IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-06-07","M - Minor","Notice to Comply","",""
"13748","10525655","104994324","LA CARNITA","Restaurant","780 QUEEN ST E","43.65968","-79.34743","Pass","3","","2022-06-22","","","",""
"13749","10541528","104946979","LA CARNITA","Restaurant","295 ADELAIDE ST W","43.6476","-79.39076","Pass","3","","2022-03-11","","","",""
"13750","10541528","105030347","LA CARNITA","Restaurant","295 ADELAIDE ST W","43.6476","-79.39076","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-09-15","M - Minor","Notice to Comply","",""
"13751","10572244","104961008","LA CARNITA","Restaurant","130 EGLINTON AVE E","43.70803","-79.39458","Pass","3","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2022-04-20","S - Significant","Corrected During Inspection","",""
"13752","10572244","104961008","LA CARNITA","Restaurant","130 EGLINTON AVE E","43.70803","-79.39458","Pass","3","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2022-04-20","M - Minor","Notice to Comply","",""
"13753","10572244","105044459","LA CARNITA","Restaurant","130 EGLINTON AVE E","43.70803","-79.39458","Pass","3","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2022-10-04","M - Minor","Notice to Comply","",""
"13754","10572244","105044459","LA CARNITA","Restaurant","130 EGLINTON AVE E","43.70803","-79.39458","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-10-04","M - Minor","Notice to Comply","",""
"13755","10572244","105044459","LA CARNITA","Restaurant","130 EGLINTON AVE E","43.70803","-79.39458","Pass","3","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2022-10-04","S - Significant","Corrected During Inspection","",""
"13756","10767772","105068654","LA CASETTA","Restaurant","900 MILLWOOD RD, Bldg-1ST FLOOR","43.70345","-79.36348","Pass","3","","2022-11-07","","","",""
"13757","10717704","104936900","LA CATRINA","Food Take Out","214 AUGUSTA AVE","43.65478","-79.40212","Pass","2","","2022-02-08","","","",""
"13758","10717704","104954963","LA CATRINA","Food Take Out","214 AUGUSTA AVE","43.65478","-79.40212","Pass","2","","2022-04-04","","","",""
"13759","10759695","105012140","LA CEVICHERIA BAR AND GRILL","Restaurant","285 AUGUSTA AVE","43.65606","-79.40251","Pass","3","Food premise not maintained with tight floor surface where food handled - Sec. 7(1)(c)(i)  ","2022-07-26","M - Minor","Notice to Comply","",""
"13760","10759695","105012140","LA CEVICHERIA BAR AND GRILL","Restaurant","285 AUGUSTA AVE","43.65606","-79.40251","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-07-26","S - Significant","Notice to Comply","",""
"13761","10759695","105012140","LA CEVICHERIA BAR AND GRILL","Restaurant","285 AUGUSTA AVE","43.65606","-79.40251","Pass","3","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2022-07-26","S - Significant","Notice to Comply","",""
"13762","10759695","105012140","LA CEVICHERIA BAR AND GRILL","Restaurant","285 AUGUSTA AVE","43.65606","-79.40251","Pass","3","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-07-26","NA - Not Applicable","Notice to Comply","",""
"13763","10759695","105012140","LA CEVICHERIA BAR AND GRILL","Restaurant","285 AUGUSTA AVE","43.65606","-79.40251","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-07-26","M - Minor","Notice to Comply","",""
"13764","10759695","105012140","LA CEVICHERIA BAR AND GRILL","Restaurant","285 AUGUSTA AVE","43.65606","-79.40251","Pass","3","Fail to protect against harbouring of pests - Sec. 13(1)","2022-07-26","S - Significant","Notice to Comply","",""
"13765","10759695","105012366","LA CEVICHERIA BAR AND GRILL","Restaurant","285 AUGUSTA AVE","43.65606","-79.40251","Pass","3","","2022-07-29","","","",""
"13766","10619442","104936907","LA CHILACA TAQUERIA","Food Take Out","214 AUGUSTA AVE, Unit-E","43.65478","-79.40212","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-02-08","S - Significant","Corrected During Inspection","",""
"13767","10665893","104944457","LA CHINGADA","Restaurant","1242 DUNDAS ST W","43.64962","-79.42408","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-03-04","M - Minor","Notice to Comply","",""
"13768","10560050","104968345","LA CITADELLE INTERNATIONAL ACADEMY OF ARTS AND SCIENCE","Child Care - Catered","36 SCARSDALE RD","43.74747","-79.35471","Pass","2","","2022-05-05","","","",""
"13769","10639315","104976220","LA COSTENITA","Restaurant","2481 FINCH AVE W, Bldg-0","43.74962","-79.55285","Pass","2","","2022-05-19","","","",""
"13770","10478155","104981797","LA CUBANA","Restaurant","392 RONCESVALLES AVE","43.65092","-79.45096","Pass","2","","2022-05-30","","","",""
"13771","10292822","105040903","LA CUBANA OSSINGTON","Restaurant","92 OSSINGTON AVE","43.6462","-79.41968","Pass","2","","2022-09-16","","","",""
"13772","10572014","104981733","LA CUBANA SUPERMARKET","Food Store (Convenience/Variety)","456 OAKWOOD AVE","43.68959","-79.43985","Pass","3","Fail to protect against harbouring of pests - Sec. 13(1)","2022-05-31","S - Significant","Notice to Comply","",""
"13773","10572014","104981733","LA CUBANA SUPERMARKET","Food Store (Convenience/Variety)","456 OAKWOOD AVE","43.68959","-79.43985","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-05-31","M - Minor","Notice to Comply","",""
"13774","10572014","104981733","LA CUBANA SUPERMARKET","Food Store (Convenience/Variety)","456 OAKWOOD AVE","43.68959","-79.43985","Pass","3","Fail to protect against entry of pests - Sec. 13(1)","2022-05-31","M - Minor","Notice to Comply","",""
"13775","10572014","104981995","LA CUBANA SUPERMARKET","Food Store (Convenience/Variety)","456 OAKWOOD AVE","43.68959","-79.43985","Pass","3","","2022-06-21","","","",""
"13776","10206294","104950617","LA CUBANITA RESTAURANT","Restaurant","9 MILVAN DR, UNIT-4","43.75125","-79.55202","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-03-23","M - Minor","Notice to Comply","",""
"13777","10574478","105021371","LA DIPERIE","Food Take Out","372 DANFORTH AVE","43.67771","-79.35227","Pass","2","","2022-08-11","","","",""
"13778","10609371","104656356","LA DIPERIE","Food Take Out","923 QUEEN ST W","43.64522","-79.41268","Pass","2","","2022-08-11","","","",""
"13779","10684280","105008810","LA DIPERIE","Food Take Out","717 BAY ST, Unit-D2","43.65927","-79.38492","Pass","2","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-07-21","NA - Not Applicable","Notice to Comply","",""
"13780","10684280","105008810","LA DIPERIE","Food Take Out","717 BAY ST, Unit-D2","43.65927","-79.38492","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-07-21","M - Minor","Notice to Comply","",""
"13781","10686195","104972300","LA DIPERIE","Ice Cream / Yogurt Vendors","3264 YONGE ST","43.73009","-79.40392","Pass","2","","2022-05-12","","","",""
"13782","10757324","104997459","LA DIPERIE","Restaurant","203 HARBORD ST","43.66154","-79.40917","Pass","2","","2022-06-27","","","",""
"13783","10762763","105031865","LA DIPERIE","Ice Cream / Yogurt Vendors","1559 BAYVIEW AVE","43.70556","-79.37481","Pass","2","","2022-08-30","","","",""
"13784","10769594","105082903","LA DIPERIE","Food Take Out","3590 LAKE SHORE BLVD W, Unit-3","43.5944","-79.53498","Pass","2","Operate food premise - equipment not constructed to permit maintenance in sanitary condition - Sec. 9","2022-12-05","M - Minor","Notice to Comply","",""
"13785","10669433","105009538","LA DIPERIE","Ice Cream / Yogurt Vendors","2196 QUEEN ST E","43.67228","-79.29017","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-07-20","M - Minor","Notice to Comply","",""
"13786","10734309","104935909","LA ESQUINA CHALACA","Restaurant","1824 JANE ST","43.70727","-79.50531","Pass","2","","2022-02-04","","","",""
"13787","10767141","105063771","LA ESQUINA DEL CHILAQUIL","Food Take Out","40 CARL HALL RD, Rm-OFFICE","43.74838","-79.47911","Pass","3","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-10-29","NA - Not Applicable","Notice to Comply","",""
"13788","10767141","105063771","LA ESQUINA DEL CHILAQUIL","Food Take Out","40 CARL HALL RD, Rm-OFFICE","43.74838","-79.47911","Pass","3","SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ","2022-10-29","S - Significant","Corrected During Inspection","",""
"13789","10742104","105084152","LA FAMIGLIA ON THE DANFORTH","Restaurant","2318 DANFORTH AVE","43.68718","-79.30727","Pass","2","","2022-12-06","","","",""
"13790","9008497","104961726","LA FENICE RESTAURANT","Restaurant","319 KING ST W, Unit-1","43.64631","-79.39071","Pass","2","","2022-04-22","","","",""
"13791","9008497","105049366","LA FENICE RESTAURANT","Restaurant","319 KING ST W, Unit-1","43.64631","-79.39071","Pass","2","","2022-10-03","","","",""
"13792","10193788","104967078","LA FROMAGERIE","Food Take Out","868 COLLEGE ST","43.65406","-79.42429","Pass","2","","2022-05-04","","","",""
"13793","10459044","105089644","LA GROTTA PIZZERIA","Restaurant","951 PAPE AVE","43.68688","-79.34749","Pass","2","","2022-12-16","","","",""
"13794","10632664","104987147","LA GUANAQUITA","Restaurant","1621 WILSON AVE","43.71996","-79.51214","Pass","2","","2022-06-09","","","",""
"13795","10720362","104968803","LA GUANAQUITA","Bakery","2725 JANE ST, Unit-B","43.74091","-79.51299","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-05-06","M - Minor","Notice to Comply","",""
"13796","10720362","104968803","LA GUANAQUITA","Bakery","2725 JANE ST, Unit-B","43.74091","-79.51299","Pass","3","Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c)","2022-05-06","S - Significant","Notice to Comply","",""
"13797","10720362","104968804","LA GUANAQUITA","Bakery","2725 JANE ST, Unit-B","43.74091","-79.51299","Pass","3","","2022-05-12","","","",""
"13798","10720362","105087633","LA GUANAQUITA","Bakery","2725 JANE ST, Unit-B","43.74091","-79.51299","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-12-13","M - Minor","Notice to Comply","",""
"13799","10720362","105087633","LA GUANAQUITA","Bakery","2725 JANE ST, Unit-B","43.74091","-79.51299","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-12-13","M - Minor","Notice to Comply","",""
"13800","10720362","105087633","LA GUANAQUITA","Bakery","2725 JANE ST, Unit-B","43.74091","-79.51299","Pass","3","Fail to maintain records of pest control measures taken - Sec. 13(2)","2022-12-13","S - Significant","Notice to Comply","",""
"13801","10720362","105087633","LA GUANAQUITA","Bakery","2725 JANE ST, Unit-B","43.74091","-79.51299","Pass","3","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2022-12-13","M - Minor","Notice to Comply","",""
"13802","10720362","105087663","LA GUANAQUITA","Bakery","2725 JANE ST, Unit-B","43.74091","-79.51299","Pass","3","","2022-12-16","","","",""
"13803","10573400","105035146","LA ISLA","Restaurant","3525 BATHURST ST","43.72945","-79.43177","Pass","3","","2022-09-19","","","",""
"13804","10573400","105034699","LA ISLA","Restaurant","3525 BATHURST ST","43.72945","-79.43177","Pass","3","Hot-holding potentially hazardous foods at internal temperature below 60 C - Sec. 30(a)","2022-09-07","C - Crucial","Notice to Comply","",""
"13805","10573400","105034699","LA ISLA","Restaurant","3525 BATHURST ST","43.72945","-79.43177","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-09-07","M - Minor","Notice to Comply","",""
"13806","10573400","105034699","LA ISLA","Restaurant","3525 BATHURST ST","43.72945","-79.43177","Pass","3","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SOAP OR DETERGENT - SEC. 24(3)(D)  ","2022-09-07","S - Significant","Notice to Comply","",""
"13807","10573400","105034699","LA ISLA","Restaurant","3525 BATHURST ST","43.72945","-79.43177","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-09-07","S - Significant","Notice to Comply","",""
"13808","10573400","105034699","LA ISLA","Restaurant","3525 BATHURST ST","43.72945","-79.43177","Pass","3","Fail to maintain records of pest control measures taken - Sec. 13(2)","2022-09-07","S - Significant","Notice to Comply","",""
"13809","10573400","105034699","LA ISLA","Restaurant","3525 BATHURST ST","43.72945","-79.43177","Pass","3","Fail to protect against entry of pests - Sec. 13(1)","2022-09-07","M - Minor","Notice to Comply","",""
"13810","10737486","105044147","LA LA BAKESHOP","Bakery","346 BLOOR ST W, Unit-A","43.66655","-79.4044","Pass","2","","2022-09-22","","","",""
"13811","10749211","104943673","LA LA BAKESHOP","Food Take Out","3272 MIDLAND AVE","43.80493","-79.29029","Pass","1","","2022-03-02","","","",""
"13812","10736731","104961315","LA LATINA","Restaurant","150 EGLINTON AVE E","43.70791","-79.39401","Pass","2","","2022-04-20","","","",""
"13813","10736731","105044460","LA LATINA","Restaurant","150 EGLINTON AVE E","43.70791","-79.39401","Pass","2","","2022-10-04","","","",""
"13814","10550565","105039929","LA LIGA","Restaurant","1107 FINCH AVE W","43.7671","-79.47288","Pass","1","","2022-09-15","","","",""
"13815","10712883","104959772","LA LUCE RISTORANTE","Restaurant","4377 STEELES AVE W","43.77316","-79.53151","Pass","2","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2022-04-19","M - Minor","Notice to Comply","",""
"13816","10712883","105088743","LA LUCE RISTORANTE","Restaurant","4377 STEELES AVE W","43.77316","-79.53151","Pass","2","Operate food premise - equipment not arranged to permit maintenance in sanitary condition - Sec. 9","2022-12-15","M - Minor","Notice to Comply","",""
"13817","10712883","105088743","LA LUCE RISTORANTE","Restaurant","4377 STEELES AVE W","43.77316","-79.53151","Pass","2","Food premise not maintained with non-absorbent floor surface where food handled - Sec. 7(1)(c)(i) ","2022-12-15","M - Minor","Notice to Comply","",""
"13818","10712883","105088743","LA LUCE RISTORANTE","Restaurant","4377 STEELES AVE W","43.77316","-79.53151","Pass","2","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2022-12-15","M - Minor","Notice to Comply","",""
"13819","10631532","105012031","LA MAQUETTE","Serving Kitchen","111 KING ST E","43.64992","-79.37389","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-08-03","M - Minor","Notice to Comply","",""
"13820","10631532","105012031","LA MAQUETTE","Serving Kitchen","111 KING ST E","43.64992","-79.37389","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-08-03","M - Minor","Notice to Comply","",""
"13821","10631532","105012031","LA MAQUETTE","Serving Kitchen","111 KING ST E","43.64992","-79.37389","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-08-03","M - Minor","Notice to Comply","",""
"13822","10631532","105012031","LA MAQUETTE","Serving Kitchen","111 KING ST E","43.64992","-79.37389","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2022-08-03","M - Minor","Notice to Comply","",""
"13823","9008515","105033892","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098","Pass","3","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2022-09-06","M - Minor","Notice to Comply","",""
"13824","9008515","105033892","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-09-06","M - Minor","Notice to Comply","",""
"13825","9008515","105033892","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098","Pass","3","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-09-06","NA - Not Applicable","Notice to Comply","",""
