"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"5304","9017937","104212767","COLLISION","Cocktail Bar / Beverage Room","573 COLLEGE ST","43.6554","-79.41297","Pass","2","Operator fail to properly wash surfaces in rooms","2018-05-10","M - Minor","Notice to Comply","",""
"5305","9017937","104212767","COLLISION","Cocktail Bar / Beverage Room","573 COLLEGE ST","43.6554","-79.41297","Pass","2","Operator fail to properly wash equipment","2018-05-10","M - Minor","Notice to Comply","",""
"5306","10567027","104142159","COLUMBUS BAKERS","Bakery","2111 JANE ST, Unit-9","43.71898","-79.5078","Pass","2","Operator fail to properly wash equipment","2018-01-31","M - Minor","Notice to Comply","",""
"5307","10567027","104142159","COLUMBUS BAKERS","Bakery","2111 JANE ST, Unit-9","43.71898","-79.5078","Pass","2","Operator fail to properly wash surfaces in rooms","2018-01-31","M - Minor","Notice to Comply","",""
"5308","10567027","104142159","COLUMBUS BAKERS","Bakery","2111 JANE ST, Unit-9","43.71898","-79.5078","Pass","2","Operator fail to properly maintain rooms","2018-01-31","M - Minor","Notice to Comply","",""
"5309","10567027","104142159","COLUMBUS BAKERS","Bakery","2111 JANE ST, Unit-9","43.71898","-79.5078","Pass","2","Operator fail to provide proper equipment","2018-01-31","M - Minor","Notice to Comply","",""
"5310","10567027","104300171","COLUMBUS BAKERS","Bakery","2111 JANE ST, Unit-9","43.71898","-79.5078","Pass","2","Fail to protect against harbouring of pests - Sec. 13(1)","2018-09-07","S - Significant","Notice to Comply","",""
"5311","10567027","104300171","COLUMBUS BAKERS","Bakery","2111 JANE ST, Unit-9","43.71898","-79.5078","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2018-09-07","M - Minor","Notice to Comply","",""
"5312","10567027","104300202","COLUMBUS BAKERS","Bakery","2111 JANE ST, Unit-9","43.71898","-79.5078","Pass","2","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2018-09-11","M - Minor","Notice to Comply","",""
"5313","10636501","104244139","COLUMBUS BAKERY","Bakery","2931 DUFFERIN ST","43.70919","-79.45335","Pass","3","Operator fail to properly maintain equipment(NON-FOOD)","2018-06-15","M - Minor","Notice to Comply","",""
"5314","10636501","104304642","COLUMBUS BAKERY","Bakery","2931 DUFFERIN ST","43.70919","-79.45335","Pass","3","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SINGLE SERVICE TOWELS OR DRYER - SEC. 25(3)(E)   ","2018-09-14","S - Significant","Corrected During Inspection","",""
"5315","10636501","104304642","COLUMBUS BAKERY","Bakery","2931 DUFFERIN ST","43.70919","-79.45335","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2018-09-14","S - Significant","Corrected During Inspection","",""
"5316","10240382","104135713","COM TAM PHO VIETNAMESE CUISINE","Restaurant","1018 GERRARD ST E","43.66895","-79.33783","Pass","3","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2018-01-23","S - Significant","Corrected During Inspection","",""
"5317","10240382","104135713","COM TAM PHO VIETNAMESE CUISINE","Restaurant","1018 GERRARD ST E","43.66895","-79.33783","Pass","3","Operator fail to properly maintain equipment(NON-FOOD)","2018-01-23","M - Minor","Notice to Comply","",""
"5318","10240382","104135713","COM TAM PHO VIETNAMESE CUISINE","Restaurant","1018 GERRARD ST E","43.66895","-79.33783","Pass","3","Operator fail to properly wash equipment","2018-01-23","M - Minor","Notice to Comply","",""
"5319","10240382","104135713","COM TAM PHO VIETNAMESE CUISINE","Restaurant","1018 GERRARD ST E","43.66895","-79.33783","Pass","3","FAIL TO PROVIDE THERMOMETER IN TEMPERATURE CONTROLLED ROOM O. REG  562/90 SEC. 21","2018-01-23","S - Significant","Corrected During Inspection","",""
"5320","10240382","104259714","COM TAM PHO VIETNAMESE CUISINE","Restaurant","1018 GERRARD ST E","43.66895","-79.33783","Pass","3","USE EQUIPMENT NOT FREE FROM CREVICES IN CONTACT WITH FOOD - SEC.  8(2)(B)  ","2018-07-10","S - Significant","Corrected During Inspection","",""
"5321","10240382","104259714","COM TAM PHO VIETNAMESE CUISINE","Restaurant","1018 GERRARD ST E","43.66895","-79.33783","Pass","3","USE UTENSILS NOT OF READILY CLEANABLE MATERIAL - SEC.  8(1)(C) ","2018-07-10","S - Significant","Corrected During Inspection","",""
"5322","10240382","104338995","COM TAM PHO VIETNAMESE CUISINE","Restaurant","1018 GERRARD ST E","43.66895","-79.33783","Pass","3","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2018-11-05","S - Significant","Corrected During Inspection","",""
"5323","10391114","104205687","COMADOR POPULAR EUCUATORIANO","Food Court Vendor","9 MILVAN DR, Unit-3-4","43.75125","-79.55202","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2018-04-25","S - Significant","Corrected During Inspection","",""
"5324","10391114","104205687","COMADOR POPULAR EUCUATORIANO","Food Court Vendor","9 MILVAN DR, Unit-3-4","43.75125","-79.55202","Pass","2","Operator fail to properly wash surfaces in rooms","2018-04-25","M - Minor","Notice to Comply","",""
"5325","10391114","104367289","COMADOR POPULAR EUCUATORIANO","Food Court Vendor","9 MILVAN DR, Unit-3-4","43.75125","-79.55202","Pass","2","","2018-12-17","","","",""
"5326","10646205","104297239","COMAL Y CANELA","Restaurant","1692 JANE ST","43.70326","-79.50423","Pass","2","","2018-09-04","","","",""
"5327","10656996","104364228","COME SEE ME","Restaurant","656 COLLEGE ST","43.65506","-79.41637","Pass","2","THERMOMETER IN REFRIGERATION EQUIPMENT NOT EASILY READABLE - SEC. 30(B)    ","2018-12-12","S - Significant","Corrected During Inspection","",""
"5328","10323607","104230909","COMEDY BAR","Restaurant","945B BLOOR ST W","43.66143","-79.42779","Pass","1","","2018-05-30","","","",""
"5329","10323607","104339725","COMEDY BAR","Restaurant","945B BLOOR ST W","43.66143","-79.42779","Pass","1","","2018-11-06","","","",""
"5330","10515402","104183940","COMIDA ECUATORIANA","Food Court Vendor","40 CARL HALL RD, E 14","43.74838","-79.47911","Pass","2","","2018-03-24","","","",""
"5331","10515402","104271652","COMIDA ECUATORIANA","Food Court Vendor","40 CARL HALL RD, E 14","43.74838","-79.47911","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2018-07-28","M - Minor","Notice to Comply","",""
"5332","10515402","104342773","COMIDA ECUATORIANA","Food Court Vendor","40 CARL HALL RD, E 14","43.74838","-79.47911","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2018-11-24","M - Minor","Notice to Comply","",""
"5333","10495233","104198629","COMMISSO BROS & RACCO ITALIAN BAKERY","Restaurant","8 KINCORT ST","43.69863","-79.4689","Pass","3","Operator fail to ensure food is not contaminated/adulterated","2018-04-17","C - Crucial","Notice to Comply","",""
"5334","10495233","104198629","COMMISSO BROS & RACCO ITALIAN BAKERY","Restaurant","8 KINCORT ST","43.69863","-79.4689","Pass","3","Operator fail to properly maintain rooms","2018-04-17","M - Minor","Notice to Comply","",""
"5335","10495233","104199599","COMMISSO BROS & RACCO ITALIAN BAKERY","Restaurant","8 KINCORT ST","43.69863","-79.4689","Pass","3","Operator fail to ensure food is not contaminated/adulterated","2018-04-19","C - Crucial","Notice to Comply","",""
"5336","10495233","104199599","COMMISSO BROS & RACCO ITALIAN BAKERY","Restaurant","8 KINCORT ST","43.69863","-79.4689","Pass","3","Operator fail to properly maintain rooms","2018-04-19","M - Minor","Notice to Comply","",""
"5337","10495233","104201689","COMMISSO BROS & RACCO ITALIAN BAKERY","Restaurant","8 KINCORT ST","43.69863","-79.4689","Pass","3","Operator fail to ensure food is not contaminated/adulterated","2018-04-24","C - Crucial","Notice to Comply","",""
"5338","10495233","104201689","COMMISSO BROS & RACCO ITALIAN BAKERY","Restaurant","8 KINCORT ST","43.69863","-79.4689","Pass","3","Operator fail to properly maintain rooms","2018-04-24","M - Minor","Notice to Comply","",""
"5339","10495233","104204624","COMMISSO BROS & RACCO ITALIAN BAKERY","Restaurant","8 KINCORT ST","43.69863","-79.4689","Pass","3","","2018-04-27","","","",""
"5340","10620553","104130705","COMMISSO BROS.& RACCO BAKERY","Food Take Out","33 EDDYSTONE AVE, Flr-1","43.74843","-79.51737","Pass","2","Operator fail to properly maintain rooms","2018-01-17","M - Minor","Notice to Comply","",""
"5341","10620553","104130705","COMMISSO BROS.& RACCO BAKERY","Food Take Out","33 EDDYSTONE AVE, Flr-1","43.74843","-79.51737","Pass","2","Operator fail to provide proper equipment","2018-01-17","M - Minor","Notice to Comply","",""
"5342","10620553","104130705","COMMISSO BROS.& RACCO BAKERY","Food Take Out","33 EDDYSTONE AVE, Flr-1","43.74843","-79.51737","Pass","2","Operator fail to provide adequate lighting","2018-01-17","M - Minor","Notice to Comply","",""
"5343","10620553","104130705","COMMISSO BROS.& RACCO BAKERY","Food Take Out","33 EDDYSTONE AVE, Flr-1","43.74843","-79.51737","Pass","2","Operator fail to properly wash surfaces in rooms","2018-01-17","M - Minor","Notice to Comply","",""
"5344","10620553","104284705","COMMISSO BROS.& RACCO BAKERY","Food Take Out","33 EDDYSTONE AVE, Flr-1","43.74843","-79.51737","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2018-08-16","S - Significant","Notice to Comply","",""
"5345","10620553","104284705","COMMISSO BROS.& RACCO BAKERY","Food Take Out","33 EDDYSTONE AVE, Flr-1","43.74843","-79.51737","Pass","2","Operate food premise - fail to keep sanitary facility in good repair - Sec. 25(2)","2018-08-16","M - Minor","Notice to Comply","",""
"5346","10620553","104284705","COMMISSO BROS.& RACCO BAKERY","Food Take Out","33 EDDYSTONE AVE, Flr-1","43.74843","-79.51737","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2018-08-16","M - Minor","Notice to Comply","",""
"5347","10620553","104284705","COMMISSO BROS.& RACCO BAKERY","Food Take Out","33 EDDYSTONE AVE, Flr-1","43.74843","-79.51737","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2018-08-16","M - Minor","Notice to Comply","",""
"5348","10620553","104284763","COMMISSO BROS.& RACCO BAKERY","Food Take Out","33 EDDYSTONE AVE, Flr-1","43.74843","-79.51737","Pass","2","","2018-08-17","","","",""
"5349","9061977","104225323","COMMUNIST'S DAUGHTER","Restaurant","1149 DUNDAS ST W","43.64934","-79.42099","Pass","2","","2018-05-23","","","",""
"5350","9061977","104368610","COMMUNIST'S DAUGHTER","Restaurant","1149 DUNDAS ST W","43.64934","-79.42099","Pass","2","","2018-12-21","","","",""
"5351","10614441","104156887","COMMUNITY ACTION RESOURCE CENTRE","Community Kitchen (Meal Program)","1652 KEELE ST, Flr-2","43.68387","-79.47293","Pass","2","","2018-02-21","","","",""
"5352","9031374","104252442","COMMUNITY CENTRE 55 - CHILDREN SERVICES","Child Care - Catered","97 MAIN ST","43.6821","-79.29913","Pass","2","","2018-06-28","","","",""
"5353","9031374","104343724","COMMUNITY CENTRE 55 - CHILDREN SERVICES","Child Care - Catered","97 MAIN ST","43.6821","-79.29913","Pass","2","","2018-11-12","","","",""
"5354","10401988","104300532","COMMUNITY CENTRE KITCHEN","Commissary","48 THORNCLIFFE PARK DR","43.70296","-79.34274","Pass","2","","2018-09-10","","","",""
"5355","10634148","104276451","COMMUNITY KITCHEN","Community Kitchen (Meal Program)","1652 KEELE ST","43.68387","-79.47293","Pass","2","","2018-08-03","","","",""
"5356","10639839","104263803","COMMUNITY SHARE","Food Bank","33 OVERLAND DR","43.73208","-79.34746","Pass","1","","2018-07-17","","","",""
"5357","10641464","104273121","COMPLETO","Food Take Out","1148 QUEEN ST E","43.66264","-79.33399","Pass","3","","2018-07-30","","","",""
"5358","10275685","104140825","CONCESSION # 5","Food Take Out","170 PRINCES BLVD","43.63269","-79.41994","Pass","2","","2018-01-29","","","",""
"5359","10275685","104335401","CONCESSION # 5","Food Take Out","170 PRINCES BLVD","43.63269","-79.41994","Pass","2","","2018-10-29","","","",""
"5360","10275389","104140827","CONCESSION #1","Food Take Out","170 PRINCES BLVD","43.63269","-79.41994","Pass","2","","2018-01-29","","","",""
"5361","10275389","104335402","CONCESSION #1","Food Take Out","170 PRINCES BLVD","43.63269","-79.41994","Pass","2","","2018-10-29","","","",""
"5362","10447526","104155658","CONCESSION #1 - PIZZA PIZZA","Food Take Out","45 MANITOBA DR","43.6358","-79.41509","Pass","2","","2018-02-20","","","",""
"5363","10447526","104334413","CONCESSION #1 - PIZZA PIZZA","Food Take Out","45 MANITOBA DR","43.6358","-79.41509","Pass","2","","2018-10-30","","","",""
"5364","10275393","104140829","CONCESSION #2","Food Take Out","170 PRINCES BLVD","43.63269","-79.41994","Pass","2","","2018-01-29","","","",""
"5365","10275393","104335403","CONCESSION #2","Food Take Out","170 PRINCES BLVD","43.63269","-79.41994","Pass","2","","2018-10-29","","","",""
"5366","10448348","104155660","CONCESSION #2 - FOOD JUNCTION","Food Take Out","45 MANITOBA DR","43.6358","-79.41509","Pass","2","","2018-02-20","","","",""
"5367","10448348","104334414","CONCESSION #2 - FOOD JUNCTION","Food Take Out","45 MANITOBA DR","43.6358","-79.41509","Pass","2","","2018-10-30","","","",""
"5368","10448352","104155662","CONCESSION #3 - PIZZA PIZZA","Food Take Out","45 MANITOBA DR","43.6358","-79.41509","Pass","2","","2018-02-20","","","",""
"5369","10448352","104334415","CONCESSION #3 - PIZZA PIZZA","Food Take Out","45 MANITOBA DR","43.6358","-79.41509","Pass","2","","2018-10-30","","","",""
"5370","10456858","104155666","CONCESSION 6 - PIZZA PIZZA LEVEL 300","Food Take Out","45 MANITOBA DR","43.6358","-79.41509","Pass","2","","2018-02-20","","","",""
"5371","10456858","104334419","CONCESSION 6 - PIZZA PIZZA LEVEL 300","Food Take Out","45 MANITOBA DR","43.6358","-79.41509","Pass","2","","2018-10-30","","","",""
"5372","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","FAIL TO REMOVE WASTES WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12","2018-08-22","S - Significant","Notice to Comply","",""
"5373","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2018-08-22","M - Minor","Notice to Comply","",""
"5374","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2018-08-22","M - Minor","Notice to Comply","",""
"5375","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2018-08-22","C - Crucial","Notice to Comply","",""
"5376","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","Use food equipment not in good repair - Sec.  8(1)(b)  ","2018-08-22","S - Significant","Notice to Comply","",""
"5377","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2018-08-22","M - Minor","Notice to Comply","",""
"5378","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","USE DIRTY SERVIETTE IN FOOD SERVICE  - SEC. 15","2018-08-22","S - Significant","Notice to Comply","",""
"5379","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2018-08-22","S - Significant","Notice to Comply","",""
"5380","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","Fail to ensure storage shelves designed to protect against contamination - Sec. 31","2018-08-22","C - Crucial","Notice to Comply","",""
"5381","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) ","2018-08-22","C - Crucial","Notice to Comply","",""
"5382","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2018-08-22","M - Minor","Notice to Comply","",""
"5383","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","Fail to ensure equipment surface cleaned as necessary - Sec. 22","2018-08-22","S - Significant","Notice to Comply","",""
"5384","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c)","2018-08-22","S - Significant","Notice to Comply","",""
"5385","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)","2018-08-22","C - Crucial","Notice to Comply","",""
"5386","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2018-08-22","M - Minor","Notice to Comply","",""
"5387","10379610","104288606","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","Fail to maintain records of pest control measures taken - Sec. 13(2)","2018-08-22","S - Significant","Notice to Comply","",""
"5388","10379610","104288766","CONCORD ORIENTAL MARKET","Food Store (Convenience/Variety)","1051 STEELES AVE W","43.7916","-79.44801","Pass","2","","2018-09-07","","","",""
"5389","9415495","104145599","CONGEE QUEEN","Restaurant","895 LAWRENCE AVE E, Unit-8","43.73577","-79.34751","Pass","3","Operator fail to use proper procedure(s) to ensure food safety","2018-02-06","S - Significant","Corrected During Inspection","",""
"5390","9415495","104145599","CONGEE QUEEN","Restaurant","895 LAWRENCE AVE E, Unit-8","43.73577","-79.34751","Pass","3","Operator fail to properly wash surfaces in rooms","2018-02-06","M - Minor","Notice to Comply","",""
"5391","9415495","104145599","CONGEE QUEEN","Restaurant","895 LAWRENCE AVE E, Unit-8","43.73577","-79.34751","Pass","3","Operator fail to properly maintain rooms","2018-02-06","M - Minor","Notice to Comply","",""
"5392","9415495","104258522","CONGEE QUEEN","Restaurant","895 LAWRENCE AVE E, Unit-8","43.73577","-79.34751","Pass","3","USE MULTI-SERVICE ARTICLES NOT OF SOUND AND TIGHT CONSTRUCTION - SEC. 8(1)(A) ","2018-07-09","S - Significant","Corrected During Inspection","",""
"5393","9415495","104258522","CONGEE QUEEN","Restaurant","895 LAWRENCE AVE E, Unit-8","43.73577","-79.34751","Pass","3","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2018-07-09","S - Significant","Corrected During Inspection","",""
"5394","9415495","104258522","CONGEE QUEEN","Restaurant","895 LAWRENCE AVE E, Unit-8","43.73577","-79.34751","Pass","3","Operate food premise - equipment not constructed to permit cleaning - Sec. 9","2018-07-09","M - Minor","Notice to Comply","",""
"5395","9415495","104258522","CONGEE QUEEN","Restaurant","895 LAWRENCE AVE E, Unit-8","43.73577","-79.34751","Pass","3","Food premise not maintained with tight floor surface where food handled - Sec. 7(1)(c)(i)  ","2018-07-09","M - Minor","Notice to Comply","",""
"5396","9415495","104369592","CONGEE QUEEN","Restaurant","895 LAWRENCE AVE E, Unit-8","43.73577","-79.34751","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2018-12-20","M - Minor","Notice to Comply","",""
"5397","9415495","104369592","CONGEE QUEEN","Restaurant","895 LAWRENCE AVE E, Unit-8","43.73577","-79.34751","Pass","3","Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) ","2018-12-20","C - Crucial","Notice to Comply","",""
"5398","9415495","104369592","CONGEE QUEEN","Restaurant","895 LAWRENCE AVE E, Unit-8","43.73577","-79.34751","Pass","3","Handle ice in unsanitary manner - Sec.  26(5) ","2018-12-20","C - Crucial","Notice to Comply","",""
"5399","9415495","104369592","CONGEE QUEEN","Restaurant","895 LAWRENCE AVE E, Unit-8","43.73577","-79.34751","Pass","3","USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ","2018-12-20","S - Significant","Notice to Comply","",""
"5400","9415495","104369619","CONGEE QUEEN","Restaurant","895 LAWRENCE AVE E, Unit-8","43.73577","-79.34751","Pass","3","","2018-12-21","","","",""
"5401","10507241","104145840","CONGEE QUEEN","Restaurant","6464 YONGE ST","43.79555","-79.42008","Pass","3","Operator fail to properly wash surfaces in rooms","2018-02-06","M - Minor","Notice to Comply","",""
"5402","10507241","104145840","CONGEE QUEEN","Restaurant","6464 YONGE ST","43.79555","-79.42008","Pass","3","Operator fail to properly wash equipment","2018-02-06","M - Minor","Notice to Comply","",""
"5403","10507241","104331713","CONGEE QUEEN","Restaurant","6464 YONGE ST","43.79555","-79.42008","Pass","3","USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ","2018-10-25","S - Significant","Corrected During Inspection","",""
"5404","10507241","104331713","CONGEE QUEEN","Restaurant","6464 YONGE ST","43.79555","-79.42008","Pass","3","Fail to maintain ventilation system to ensure elimination of vapours - Sec. 11","2018-10-25","M - Minor","Notice to Comply","",""
"5405","10507241","104331713","CONGEE QUEEN","Restaurant","6464 YONGE ST","43.79555","-79.42008","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2018-10-25","M - Minor","Notice to Comply","",""
"5406","10507241","104331713","CONGEE QUEEN","Restaurant","6464 YONGE ST","43.79555","-79.42008","Pass","3","USE CLOTH NOT IN GOOD REPAIR FOR CLEANING FOOD CONTACT SURFACE - SEC. 16(A)","2018-10-25","M - Minor","Corrected During Inspection","",""
"5407","9018951","104273155","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) ","2018-07-31","C - Crucial","Notice to Comply","",""
"5408","9018951","104273155","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","USE UTENSILS NOT OF SOUND AND TIGHT CONSTRUCTION - SEC. 8(1)(A) ","2018-07-31","S - Significant","Notice to Comply","",""
"5409","9018951","104273155","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","Use compromised container to re-serve low-risk food - Sec. 26(4)","2018-07-31","C - Crucial","Notice to Comply","",""
"5410","9018951","104273155","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","Fail to ensure equipment surface cleaned as necessary - Sec. 22","2018-07-31","S - Significant","Notice to Comply","",""
"5411","9018951","104273155","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN WASH WATER BETWEEN 60 C AND 71 C - SEC. 20(1)(A)(I) ","2018-07-31","S - Significant","Notice to Comply","",""
"5412","9018951","104273155","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","Use shelves not of readily cleanable design - Sec. 31","2018-07-31","M - Minor","Notice to Comply","",""
"5413","9018951","104273155","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2018-07-31","C - Crucial","Notice to Comply","",""
"5414","9018951","104273155","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2018-07-31","M - Minor","Notice to Comply","",""
"5415","9018951","104273155","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","Handwashing stations not conveniently accessible by food handlers - Sec. 7(3)(c)   ","2018-07-31","S - Significant","Notice to Comply","",""
"5416","9018951","104273200","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","","2018-08-07","","","",""
"5417","9018951","104333932","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2018-10-29","M - Minor","Notice to Comply","",""
"5418","9018951","104333932","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","USE MULTI-SERVICE ARTICLES NOT OF SOUND AND TIGHT CONSTRUCTION - SEC. 8(1)(A) ","2018-10-29","S - Significant","Notice to Comply","",""
"5419","9018951","104333932","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2018-10-29","S - Significant","Notice to Comply","",""
"5420","9018951","104333932","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2018-10-29","C - Crucial","Notice to Comply","",""
"5421","9018951","104333932","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","USE UTENSILS NOT OF READILY CLEANABLE FORM - SEC.  8(1)(C)","2018-10-29","S - Significant","Notice to Comply","",""
"5422","9018951","104333932","CONGEE WONG","Restaurant","11 RAVEL RD, Unit-5-6","43.79055","-79.36575","Pass","3","Operate food premise - equipment not constructed to permit maintenance in sanitary condition - Sec. 9","2018-10-29","M - Minor","Notice to Comply","",""
