unified_est_id,est_name,address,source
10849873.0,ROGERS STADIUM WEST POD 1 - BBQ'D 1,105 Carl Hall Rd None M3K 2C1,auto_classified
10850090.0,ROGERS STADIUM WEST POD 1 - BBQ'D 2,105 Carl Hall Rd None M3K 2C1,auto_classified
10850237.0,ROGERS STADIUM WEST POD 2 KITCHEN #1,105 Carl Hall Rd None M3K 2C1,auto_classified
10777759.0,ROL SAN RESTAURANT,388 Spadina Ave None M5T 2G5,auto_classified
10830461.0,ROLLZ ICE CREAM & DESSERTS,5631 Steeles Ave E Unit-6 M1V 5P6,auto_classified
10794080.0,ROMANTIC BAKERY,"240 ALTON TOWERS CRCL, Unit-A11 None M1V 4P2",auto_classified
10852972.0,ROOH COFFEE,2470 YONGE ST None M4P 2H5,auto_classified
10845782.0,ROOH INDIAN KITCHEN AND BAR,633 COLLEGE ST None M6G 1B5,auto_classified
10814724.0,ROOMS COFFEE,17 Baldwin St None M5T 1L1,auto_classified
10843604.0,ROOTS BAR,630 Vaughan Rd None M6E 2Y3,auto_classified
10855169.0,ROOZAMOON CAFE,398 Queen St E None M5A 1T3,auto_classified
10834839.0,ROSARIO'S MEXICAN CUISINE & FIESTA,3030 Dundas St W None M6P 1Z3,auto_classified
10807072.0,ROSIE'S BURGERS,486 Front St W Unit-WM 25 M5V 0V2,auto_classified
10843578.0,ROSIE'S BURGERS,1542 Avenue Rd None M5M 3X5,auto_classified
10849264.0,ROSIE'S BURGERS,1090 Don Mills Rd Unit-G10 M3C 3R6,auto_classified
10797247.0,ROUND TABLE TAVERN,2624 Eglinton Ave E None M1K 2S3,auto_classified
10777099.0,ROYAL HAKKA CHINESE RESTAURANT,"735 MIDDLEFIELD RD, Unit-4-5 None M1V 3S2",auto_classified
10841373.0,ROYAL KING PASTA & SANDWICHES,3450 Bathurst St None M6A 2C4,auto_classified
10850756.0,RUI'S BBQ,448 Rogers Rd None M6M 1A7,auto_classified
10813939.0,RUNAWAY CAFE,102 LAKESHORE AVE None M5J 1X9,auto_classified
10816079.0,RUTH'S PIZZA PLUS,1349 Danforth Rd Bldg-1 M1J 1G7,auto_classified
10815319.0,S.MOTIRAM SWEETS & RESTAURANT,2598 Eglinton Ave E Unit-2608 M1K 2R9,auto_classified
10862777.0,SAFFRON MAHAL INDIAN CUISINE,865 York Mills Rd Unit-7 M3B 1Y6,auto_classified
10826660.0,SAIGONESE VIET KITCHEN,1911 Finch Ave W Bldg-31D M3N 2V2,auto_classified
10804301.0,SAINT JOHN TAVERN (SNUG),121 John St None M5V 2E2,auto_classified
10807537.0,SAINTS SMASH KITCHEN,515 East Ave None M1C 2X1,auto_classified
10847878.0,SAKE BAR KUSHI,257 Eglinton Ave W None M4R 1B1,auto_classified
10787004.0,SAKE SUSHI,1662 Eglinton Ave W None M6E 2H2,auto_classified
10804389.0,SALAD BAR / TIM HORTONS (FOOD EMPORIUM),205 HUMBER COLLEGE BLVD None M9W 5L7,auto_classified
10852771.0,SALSA ST. MEXICAN GRILL,1077 Wilson Ave Unit-8 M3K 1G7,auto_classified
10813361.0,SAM JAMES COFFEE BAR,"500 KEELE ST, Unit-102 None M6N 3C9",auto_classified
10833737.0,SAM MAY BBQ,8 GLEN WATFORD DR None M1S 2C1,auto_classified
10791634.0,SAMANTHA ROTI AND DOUBLES,"1139 MORNINGSIDE AVE, Bldg-23 None M1B 0A7",auto_classified
10787759.0,SAMBA BRAZIL EATERY,2109 Yonge St None M4S 2A4,auto_classified
10855927.0,SAMMIE'S SANDWICHES,594 Bloor St W None M6G 1K4,auto_classified
10857508.0,SAMPOORAN SWEETS AND RESTAURANT,1770 Albion Rd Unit-43 M9V 1C2,auto_classified
10840021.0,SAN CAFE,165 Augusta Ave None M5T 2L4,auto_classified
10852350.0,SAN VITO BAKERY,110 Marine Parade Dr Bldg-8 M8V 0B6,auto_classified
10802164.0,SANDY'S  RESTAURANT,2093 DANFORTH AVE None M4C 1K1,auto_classified
10806955.0,SANOK DELI,773 The Queensway Unit-N M8Z 6A9,auto_classified
10796241.0,SANQIN RESTAURANT,4750 Yonge St Unit-138 M2N 5M6,auto_classified
10819768.0,SANSOTEI RAMEN,300 Borough Dr Unit-R002 M1P 4P5,auto_classified
10855902.0,SANSOTEI RAMEN,30 Adelaide St E Unit-102 M5C 3G8,auto_classified
10858400.0,SANSOTEI RAMEN EGLINTON,"2131 YONGE ST, Unit-3 None M4S 2A7",auto_classified
10779641.0,SANTA MARTA BAR Y TAPAS,869 DUNDAS ST W None M6J 1V6,auto_classified
10798518.0,SANTA'S BBQ - DWV 2024,55 MILL ST None M5A 3C4,auto_classified
10807629.0,SAPORE PIZZA AND SHAWARMA,85 Ellesmere Rd Unit-F9 M1R 4B8,auto_classified
10775911.0,SARANG KITCHEN,1056 Bloor St W None M6H 1M3,auto_classified
10826244.0,SARANG KITCHEN,774 Danforth Ave None M4J 1L5,auto_classified
10818260.0,SARVI INDIAN CUISINE,464 Sherbourne St Bldg-- M4X 1K2,auto_classified
10806840.0,SAVA CREPES & COFFEE,221 Roncesvalles Ave None M6R 2L6,auto_classified
10804039.0,SCADDABUSH ITALIAN KITCHEN & BAR,1090 Don Mills Rd Bldg-G1-G4 M3C 3R6,auto_classified
10817730.0,SCARBOROUGH CAFE,"740 PROGRESS AVE, Bldg-1 None M1H 2X3",auto_classified
10834113.0,SCORE PIZZA,"4525 KINGSTON RD, Unit-H10/108 None M1E 2P1",auto_classified
10807962.0,SCOTTY BONS CARIBBEAN GRILL,501 Rogers Rd None M6M 1B4,auto_classified
10850021.0,SCOTTYBONS CARIBBEAN GRILL,4502 Kingston Rd None M1E 2N8,auto_classified
10859404.0,SCRUFFY MURPHY'S IRISH PUB,225 The East Mall Unit-12 M9B 6J1,auto_classified
10856196.0,SEAHORSE RESTAURANT,1226 Yonge St None M4T 1W3,auto_classified
10786783.0,SECOND CUP,179 College St Unit-179 M5T 1P7,auto_classified
10791791.0,SECOND CUP,55 St George St None M5S 2E5,auto_classified
10804848.0,SECOND CUP,81 Bay St None M5E 1Z8,auto_classified
10840544.0,SECOND CUP,5095 Yonge St None M2N 6Z4,auto_classified
10841934.0,SECOND CUP,27 ST ALBANS RD None None,auto_classified
10863219.0,SECOND CUP,"5150 YONGE ST, Unit-F8 None M2N 6L8",auto_classified
10796567.0,SECOND CUP - CHOCOLATO,1881 Yonge St Unit-102 M4S 3C4,auto_classified
10802673.0,SECOND CUP CAFE,695 Wilson Ave None M3K 1E3,auto_classified
10826073.0,SECOND CUP CAFE,340 College St None M5T 1S5,auto_classified
10831393.0,SECOND CUP CAFÉ,2340 Bloor St W None M6S 1P3,auto_classified
10832460.0,SECOND CUP COFEE & CO.,1 Dundas St W Unit-D102 M5G 1Z3,auto_classified
10792012.0,SECOND CUP COFFEE,415 Spadina Rd None M5P 2W3,auto_classified
10803310.0,SECOND CUP COFFEE CO,4841 Yonge St Unit-1K M2N 5X2,auto_classified
10852856.0,SECOND CUP/ CHOCOLATO,170 Emmett Ave None M6M 2E6,auto_classified
10843952.0,SENGYO SUSHI,3887 Don Mills Rd None None,auto_classified
10833923.0,SHAAH JI FOOD (Crave Food Hub K1) (Shared Kitchen),1275 Morningside Ave Unit-7 M1B 3W1,auto_classified
10847957.0,SHAAZ INDIAN CUISINE,2043 Eglinton Ave E None M1L 2M9,auto_classified
10863901.0,SHAGHF CAFE,170 University Ave Unit-102 M5H 3B3,auto_classified
10860800.0,SHAGHF CAFE SCARBOROUGH,55 Lebovic Ave Unit-C111 None,auto_classified
10812765.0,SHAKE SHACK,10 Dundas St E Unit-100 M5B 2G9,auto_classified
10831023.0,SHAKE SHACK,65 Front St W None M5J 1E6,auto_classified
10837993.0,SHAKE SHACK,3401 Dufferin St Unit-R03 M6A 2T9,auto_classified
10851079.0,SHAKE SHACK,1121 Castlefield Ave None M6B 1E8,auto_classified
10859261.0,SHAKE SHACK,40 Eglinton Ave E None M4P 3A2,auto_classified
10856460.0,SHAKES N SHAWARMA,656 Spadina Ave None M5S 2H7,auto_classified
10817593.0,SHAMBHU'S COFFEE BAR,1530 Albion Rd Unit-97 M9V 1B4,auto_classified
10802556.0,SHANNON'S PUB,4650 Eglinton Ave W None None,auto_classified
10811424.0,SHATTER ABBAS PERSIAN CUISINE,804 Sheppard Ave E None M2K 1C3,auto_classified
10799836.0,SHAWARMA  ROYALE,250 Eglinton Ave E None M4P 1K2,auto_classified
10852255.0,SHAWARMA CLUB,323 Burnhamthorpe Rd None M9B 2A2,auto_classified
10844005.0,SHAWARMA DADDY,729 Bloor St W None M6G 1L5,auto_classified
10786239.0,SHAWARMA DAY,1608 Queen St E None M4L 1G2,auto_classified
10829495.0,ISRAA SHAWARMA,40 Carl Hall Rd None M3K 2C1,auto_classified
10807293.0,SHAWARMA N' FRIES(HALAL),1105 Victoria Park Ave None M4B 2K2,auto_classified
10799276.0,SHAWARMA ROX,3581 Sheppard Ave E None M1T 3K8,auto_classified
10776167.0,SHAWARMA ROYALE,5435 Dundas St W Bldg-B M9B 1B5,auto_classified
10820834.0,SHAWARMA ROYALE,671 Danforth Ave None M4J 1L3,auto_classified
10831310.0,SHAWARMA ROYALE,1195 The Queensway Bldg-_ M8Z 1R2,auto_classified
10832664.0,SHAWARMA ROYALE,3201 Yonge St None M4N 2K9,auto_classified
10846098.0,SHAWARMA ROYALE,565 Queen St W None M5V 2B6,auto_classified
10864009.0,SHAWARMA STYLE,281 Scarborough Rd None M4E 3M9,auto_classified
10781599.0,SHAWARMA ZORONA,3227 Eglinton Ave E Unit-125 M1J 3M5,auto_classified
10799120.0,SHELBY'S LEGENDARY SHAWARMA,551 Bloor St W None M5S 1Y6,auto_classified
10823070.0,SHELBY'S LEGENDARY SHAWARMA,297 King St W None M5V 1J5,auto_classified
10829205.0,SHELBY'S LEGENDARY SHAWARMA,4410 Kingston Rd Unit-2 M1E 2N5,auto_classified
10836999.0,SHELBY'S LEGENDARY SHAWARMA,357 YONGE ST None M5B 1S1,auto_classified
10788667.0,SHELBY'S SHAWARMA,416 Queen St W None M5V 2A7,auto_classified
10806895.0,SHELBY'S SHAWARMA - BLOOR WEST,2202 Bloor St W None M6S 1N4,auto_classified
10831005.0,SHELISS BAKESHOP,1154 St Clair Ave W Unit-C M6E 1B3,auto_classified
10816380.0,SHERBOURNE HEALTH FOOD FOR GOOD CAFE,333 Sherbourne St Flr-1 M5A 2S5,auto_classified
10827912.0,SHERRY'S CAFE,11 Tippett Rd Unit-3 M3H 2V1,auto_classified
10816110.0,SHERYL'S CARIBBEAN CUISINE,558 Queen St W Unit-- M5V 2B5,auto_classified
10779249.0,SHIBUI SUSHI JAPANESE EATERY,600 Mount Pleasant Rd None M4S 2M8,auto_classified
10809434.0,SHIRIN MAHAL BAKERY& SWEETS,25 Overlea Blvd Unit-5A M4H 1P9,auto_classified
10853851.0,SHIRLEY RESTAURANT,2783 DANFORTH AVE None M4C 1L9,auto_classified
10846054.0,SHIVA'S COFFEE & SNACKS,3867 Lawrence Ave E None M1G 1R2,auto_classified
10804005.0,SHODO (SUSHI),3720 Midland Ave Unit-107-108 M1V 4V3,auto_classified
10854967.0,SI BUBBLE TEA,"3020 DANFORTH AVE, Unit-A None M4C 1M7",auto_classified
10791704.0,SI ESPRESSO BAR,748 Broadview Ave None M4K 2P1,auto_classified
10852378.0,SIGNET CAFE-APOTEX,150 Signet Dr None M9L 1T9,auto_classified
10839510.0,SILHOUETTE CAFE,253 BROADVIEW AVE None M4M 2G6,auto_classified
10839169.0,SILK 111 BAKERY & CAFE,689 St Clair Ave W None M6C 1B2,auto_classified
10798993.0,SILVERSMITH BREWING CO,"75 HORNER AVE, Unit-1 None M8Z 4X5",auto_classified
10856085.0,SIMBA'S HOT CHICKEN,"2761 MARKHAM RD, Unit-B7 None M1X 1M4",auto_classified
10793379.0,SIMPL CAFE,799 College St Unit-101 M6G 1C7,auto_classified
10860578.0,SIMPLE BURGER,374 Bathurst St None M5T 2S6,auto_classified
10806370.0,SIMPLE EATS,970 Lawrence Ave W Unit-101 M6A 3B6,auto_classified
10860694.0,SISTER SISTER COFFEE BAR,49 Spadina Ave Unit-M100 M5V 2J1,auto_classified
10807525.0,SKY CAFE,2150 Islington Ave None M9P 3V4,auto_classified
10822363.0,SMOOTHIE BAR/ ALTEA ACTIVE,25 Ordnance St None None,auto_classified
10853453.0,SNAPBACK COFFEE,4679 Kingston Rd Unit-10 M1E 2P8,auto_classified
10811128.0,SNOWDAY BINGSU & DESSERT CAFE,449 Church St None M4Y 2C5,auto_classified
10794947.0,SO'S FAST KITCHEN,2900 Warden Ave Unit-240 M1W 2S8,auto_classified
10792603.0,SOCIAL 7 BAR AND GRILL,360 Old Kingston Rd None M1C 1B6,auto_classified
10844823.0,SOCIAL LLAMA CAFE,2107 Yonge St None M4S 2A4,auto_classified
10842477.0,SOL NASCENTE RESTAURANT,2075 DUFFERIN ST None M6E 3R3,auto_classified
10863828.0,SOLARIS COFFEE,198 Queen St W None M5V 1Z2,auto_classified
10789739.0,SOLUNA RESTAURANT + ROOFTOP TERRACE,312 QUEEN ST W None M5V 2A2,auto_classified
10788057.0,SONNDR CAFE,1068 Dundas St W None M6J 1W8,auto_classified
10784076.0,SOON SAL CHICKEN,620 Bloor St W None M6G 1K7,auto_classified
10778703.0,SORENTO ITALIAN KITCHEN,900 Don Mills Rd None M3C 1V6,auto_classified
10804353.0,SOSO TACOS & BREWS,"680 REXDALE BLVD, Unit-23 None M9W 0B5",auto_classified
10841153.0,SOUL TEA,5425 Yonge St None M2N 5R6,auto_classified
10823664.0,SOUPER HOT POT (TDT),470 Yonge St Bldg-1 M4Y 1X5,auto_classified
10802323.0,SOUTH ST BURGER,743 ST CLAIR AVE W None M6C 1B4,auto_classified
10786447.0,SOUTH TEA,"3300 MIDLAND AVE, Unit-34 None M1V 4A1",auto_classified
10802725.0,SOWJIS INDIAN CUISINE,3095 Eglinton Ave E Unit-6 M1J 2E9,auto_classified
10805471.0,SPACE COFFEE,5463 Yonge St Flr-2 M2N 5S1,auto_classified
10828486.0,SPARK SHOP AND COFFEE,917 YONGE ST None M4W 2H2,auto_classified
10827393.0,SPECIAL COFFEE COLOMBIA,1980 ST CLAIR AVE W None M6N 0A3,auto_classified
10848095.0,SPICY KITCHEN,1275 Morningside Ave Unit-7 M1B 3W1,auto_classified
10810733.0,SPUNTINI STREET EATS,514 Annette St None M6P 1S3,auto_classified
10830367.0,SQUARE NOODLE,"3250 MIDLAND AVE, Unit-G109 None M1V 4W9",auto_classified
10859277.0,SSF EATS,1750 Finch Ave E Bldg-A-3RD FL M2J 2X5,auto_classified
10832156.0,ST ANDREW JUNIOR H. CAFETERIA,131 Fenn Ave None M2P 1X7,auto_classified
10832293.0,ST. CLAIR BAR & GRILL,1080 VICTORIA PARK AVE None M4B 2K3,auto_classified
10829997.0,ST. LOUIS BAR & GRILL,11 ST CLAIR AVE W None M4V 1K6,auto_classified
10863634.0,ST. LOUIS BAR & GRILL,313 Bremner Blvd Bldg-1 M5V 3V3,auto_classified
10777277.0,ST. ROSE OF LIMA BREAKFAST CLUB (3216) AND SNACK PROGRAM (3220),3220 Lawrence Ave E None M1H 1A4,auto_classified
10803622.0,STACK'D DELI KITCHEN,93 Front St E None M5E 1C3,auto_classified
10841309.0,STACKED PANCAKE & BREACKFAST HOUSE,91 Rylander Blvd Unit-1013 M1B 5M5,auto_classified
10819680.0,STACKED PANCAKE & BREAKFAST HOUSE,2181 Steeles Ave W Unit-B5 M3J 3N2,auto_classified
10843278.0,STACKED PANCAKE & BREAKFAST HOUSE,605 Rogers Rd Unit-D7-A M6M 1B9,auto_classified
10861209.0,STACKED PANCAKE & BREAKFAST HOUSE,85 Ellesmere Rd Unit-A01002A M1R 4B8,auto_classified
10820247.0,STACKED PANCAKE & BREAKFAST HOUSE ETOBICOKE,2200 Islington Ave Unit-4007 M9W 3W5,auto_classified
10796867.0,STACKED PANCAKE AND BREAKFAST HOUSE,394 Queen St W Unit-394 M5V 2A6,auto_classified
10772450.0,STARBUCKS,301 Moore Ave None M4G 1E1,auto_classified
10773039.0,STARBUCKS,610 University Ave None M5G 2M9,auto_classified
10773290.0,STARBUCKS,125 The Queensway INSIDE-SOBEYS M8Y 1H6,auto_classified
10774512.0,STARBUCKS,2235 Yonge St None M4S 2B1,auto_classified
10780640.0,STARBUCKS,1 Blue Jays Way None M5V 1J4,auto_classified
10786633.0,STARBUCKS,100 King St W None M5X 1K7,auto_classified
10787835.0,STARBUCKS,326 King St W None M5V 1J2,auto_classified
10794555.0,STARBUCKS,155 Wellington St W None M5V 3H1,auto_classified
10797708.0,STARBUCKS,120 Adelaide St W None M5H 1T1,auto_classified
10805308.0,STARBUCKS,869 QUEEN ST E None M4M 1J2,auto_classified
10806114.0,STARBUCKS,220 Yonge St LEVEL 2 B209A M5B 2H1,auto_classified
10806874.0,STARBUCKS,10 Lower Jarvis St None M5E 1Z2,auto_classified
10810080.0,STARBUCKS,170 Evans Ave None M8Z 1J7,auto_classified
10810904.0,STARBUCKS,218 Yonge St Bldg-2111 M5B 2H6,auto_classified
10812024.0,STARBUCKS,859 Eglinton Ave W None M6C 2B9,auto_classified
10813182.0,STARBUCKS,200 Bay St None M5J 2H0,auto_classified
10827835.0,STARBUCKS,14 STRACHAN AVE None M6K 3N8,auto_classified
10835364.0,STARBUCKS,2877 Bayview Ave None M2K 2S3,auto_classified
10845142.0,STARBUCKS,4242 Dundas St W None M8X 1Y6,auto_classified
10862572.0,STARBUCKS,55 Reading Crt None M9W 7K7,auto_classified
10777345.0,STARBUCKS,585 Queen St W None M5V 2B7,auto_classified
10800044.0,STARBUCKS 81991,1235 Wilson Ave Flr-1 M3M 0B2,auto_classified
10780946.0,STARBUCKS COFFEE,123 Front St W None M5J 2M2,auto_classified
10796810.0,STARBUCKS COFFEE,"3401 DUFFERIN ST, Unit-601B None M6A 2T9",auto_classified
10805307.0,STARBUCKS COFFEE,16 York St None M5J 2Z2,auto_classified
10824925.0,STARBUCKS COFFEE,219 Queen St W None None,auto_classified
10846815.0,STARBUCKS COFFEE,350 Bay St None M5H 2S6,auto_classified
10822364.0,STARBUCKS/ALTEA ACTIVE,25 Ordnance St None None,auto_classified
10858554.0,STARI GRAD/ SOLERO MEDITERRANEAN BAKERY,3029 Dundas St W None M6P 1Z4,auto_classified
10860028.0,STATE & MAIN KITCHEN + BAR,396 The East Mall None M9B 6L5,auto_classified
10824631.0,STEFANO'S DINER,1265 Dundas St W None M6J 1X6,auto_classified
10820107.0,STELLA'S KITCHEN,182 DUPONT ST None M5R 2E6,auto_classified
10827800.0,STONEMILL BAKEHOUSE,93 Front St E None M5E 1C3,auto_classified
10859939.0,STREET FOOD/HONEYMOON DESSERT  Bento & Poke Bowl,460 Spadina Ave None M5T 2G8,auto_classified
10791839.0,STREET GRILL,3555 Don Mills Rd Unit-11 M2H 3N3,auto_classified
10851732.0,STREET GRILL BAR,20 Baldwin St None M5T 1L2,auto_classified
10834753.0,STUDENT TASTY BIRYANI,2516 Finch Ave W None M9M 2G3,auto_classified
10846705.0,STUDIO CHARM CAFE,621 The Queensway Unit-B M8Y 1K4,auto_classified
10803434.0,SUBTRACTION KITCHEN,222 Spadina Ave Unit-BF9 M5T 3B3,auto_classified
10804235.0,SUBWAY SANDWICHES,2430 Bloor St W None M6S 1P9,auto_classified
10819079.0,SUDDEN SUMMER CAFE,3700 Midland Ave Unit-122 M1V 4V3,auto_classified
10843417.0,SUGAR & SEASON BAKEHOUSE,71 Underhill Dr None M3A 2J8,auto_classified
10794245.0,SUGAR DADDY DOUGHNUTS,1221 Dundas St W None M6J 1X3,auto_classified
10864142.0,SUGAR DADDY DOUGHNUTS,100 PRINCES BLVD None M6K 3C3,auto_classified
10817572.0,SUGAR DADDY DOUGHNUTS UNION STATION,65 Front St W None M5J 1E6,auto_classified
10793057.0,SUGAR OINK OINK (BANH MI CAFE),2635A Eglinton Ave W None M6M 1T6,auto_classified
10860491.0,SUGAR SWEET CAFE,4911 Steeles Ave E Unit-2 M1V 4Z3,auto_classified
10829998.0,SUGO CAFE,1281 Bloor St W None M6H 1N7,auto_classified
10777649.0,SULTAN'S MEDITERRANEAN GRILL,100 Wellington St W Unit-WS006 None,auto_classified
10799182.0,SULTAN'S MEDITERRANEAN GRILL,200 Front St W None M5V 3K2,auto_classified
10813275.0,SULTAN'S MEDITERRANEAN GRILL,130 King St W Unit-CUFC10 M5X 1K7,auto_classified
10837248.0,SULTAN'S MEDITERRANEAN GRILL,199 Bay St Unit-C162 M5L 1E7,auto_classified
10837289.0,SULTAN'S MEDITERRANEAN GRILL,120 Bremner Blvd None None,auto_classified
10839753.0,SULTAN'S MEDITERRANEAN GRILL,25 Adelaide St E Unit-101 M5C 3A1,auto_classified
10853506.0,SUMNOMNOMS BAKERY,"105 VANDERHOOF AVE, Unit-8 None M4G 2H7",auto_classified
10856031.0,SUN CHINESE CUISINE,25 Spring Garden Ave None M2N 3G1,auto_classified
10847304.0,SUN STAR CHINESE CUISINE,636 Finch Ave E None M2K 2E6,auto_classified
10820050.0,SUNKRIS DESSERT PALACE,2950 Birchmount Rd Unit-5D M1W 3G5,auto_classified
10784137.0,SUNRISE CAFE,178 Rexdale Blvd None M9W 1R3,auto_classified
10816963.0,SUNRISE CARIBBEAN RESTAURANT,1285 York Mills Rd None M3A 1Z4,auto_classified
10830668.0,SUNRISE CARIBBEAN RESTAURANT,1949 Finch Ave W Unit-B M3N 2V3,auto_classified
10860559.0,SUNRISE CARIBBEAN RESTAURANT,1700 Wilson Ave Unit-195 M3L 1B2,auto_classified
10833622.0,SUNSET GRILL,120 Bloor St E None M4W 1B7,auto_classified
10846992.0,SUNSHINE BAR & COFFEE INC,522 Oakwood Ave None M6E 2X1,auto_classified
10859361.0,SUPER CHICKEN,790 Military Trl Unit-1A M1E 4P7,auto_classified
10835442.0,SUPER CHICKEN DT,628 Yonge St None M4Y 1Z8,auto_classified
10789235.0,SUPREME JUICE BAR,10 EASTWOOD RD None M4L 2C3,auto_classified
10827392.0,SUSAN CAFE,150 Emmett Ave Flr-MAIN FLOOR M6M 2E6,auto_classified
10829145.0,SUSHI AMAI,28 Finch Ave W Unit-113 M2N 2G7,auto_classified
10847495.0,SUSHI GEN,2584 Yonge St None M4P 2J3,auto_classified
10825690.0,SUSHI HUB/ BORSCHT Kitchen/ Hokku Sushi,74 Lippincott St None M5S 2P1,auto_classified
10775301.0,SUSHI ICHIBAN ELLESMERE,80 Ellesmere Rd None M1R 4C2,auto_classified
10827144.0,SUSHI INN,120 Cumberland St None M5R 1A6,auto_classified
10837363.0,SUSHI KIWAMI,599 YONGE ST None M4Y 1Z4,auto_classified
10839611.0,SUSHI KOMBU,3276 Midland Ave Unit-C-118 M1V 0C8,auto_classified
10771352.0,SUSHI LEGEND,"11 RAVEL RD, Unit-3 None None",auto_classified
10831158.0,SUSHI MOMO,1122 QUEEN ST W None M6J 1H9,auto_classified
10837798.0,SUSHI ON BAY,1105 Bay St None M5S 2B3,auto_classified
10818775.0,SUSHI ROCK,2425 Yonge St None M4P 2E7,auto_classified
10841347.0,SUSHI ROCK,48 St Clair Ave E None M4T 1M9,auto_classified
10842605.0,SUSHI SHOP,65 Front St W Unit-473 M5J 1E6,auto_classified
10830666.0,SUSHI UMI,41 Charles St W None M4Y 2R4,auto_classified
10792571.0,SUSHI YUGEN,150 York St Unit-115 M5H 3S5,auto_classified
10788643.0,SUSHI ZONE,1992 Yonge St Unit-101 M4S 1Z7,auto_classified
10817125.0,SUSHI-Q COMMERCE COURT,199 Bay St Unit-C104 M5L 1E7,auto_classified
10851991.0,SUVARI COFFEE,3378 Lake Shore Blvd W None M8W 1M9,auto_classified
10808111.0,SWANKY BURGER,220 Yonge St None M5B 2H1,auto_classified
10799920.0,SWIFT CAFE,"245 FAIRVIEW MALL DR, Unit-101 None M2J 4T1",auto_classified
10773295.0,SWISS CHALET,900 Don Mills Rd None M3C 1V6,auto_classified
10789934.0,SWISS CHALET,2955 Bloor St W None M8X 1B8,auto_classified
10795072.0,SWISS CHALET,3150 Dufferin St Unit-102 M6A 2T1,auto_classified
10842784.0,SWISS CHALET,722 Pape Ave None M4K 3S7,auto_classified
10832510.0,SWISS CHALET / HARVEY'S,266 Queens Quay  W None M5J 1B5,auto_classified
10856018.0,SWISS CHALET ROTISSERIE &GRILL,4211 Yonge St None M2P 2A9,auto_classified
10863596.0,SZECHUAN NOODLE BOWL,1030 Bloor St W None M6H 1M2,auto_classified
10846301.0,Second Cup,3014 Bloor St W Unit-front M8X 1C4,auto_classified
10848814.0,Shahira Indian Multi Cuisine,1370 Kennedy Rd Unit-1 M1P 2L7,auto_classified
10788519.0,T. O. DICKENS RESTAURANT,276 Augusta Ave None M5T 2L9,auto_classified
10841417.0,TABERNA NACIONAL BREWHOUSE,928 College St None M6H 1A4,auto_classified
10792402.0,TACHI CENTRAL KITCHEN,3328 Yonge St Unit-A M4N 2M4,auto_classified
10799697.0,TACO BELL,1090 Bloor St W None M6H 1M6,auto_classified
10811716.0,TACO BELL,257 College St None M5T 1R5,auto_classified
10814221.0,TACO BELL,65 Front St W Unit-CRU481 M5J 1E6,auto_classified
10832290.0,TACO BELL,609 Danforth Ave None M4K 1R2,auto_classified
10834808.0,TACO BELL,3401 Dufferin St Unit-FC11 M6A 2T9,auto_classified
10841582.0,TACO FUEGO,571 Vaughan Rd None M6C 2R4,auto_classified
10808433.0,TACO LOCO,160 Baldwin St Unit-73 M5T 3K7,auto_classified
10840613.0,TACO LOVE,214 Augusta Ave None M5T 2L6,auto_classified
10815963.0,TACO LUPITA,497 Richmond St W None None,auto_classified
10775646.0,TACONTENTO,2603 Eglinton Ave W None M6M 1T3,auto_classified
10863447.0,TACORRIENDO MEXICAN FOOD,2917 DUFFERIN ST None M6B 3S7,auto_classified
10793628.0,TACOS  MORAS,523 Danforth Ave None M4K 1P7,auto_classified
10781287.0,TACOS CASA SONORA,1688 Dufferin St None M6E 3P1,auto_classified
10795302.0,TACOZ A PATA,2013 Lawrence Ave W Unit-5 M9N 0A3,auto_classified
10795947.0,TAHINI'S RESTAURANT,233 College St None M5T 1R4,auto_classified
10837696.0,TAIWAN BEEF NOODLE HOUSE,3280 Midland Ave Unit-22 M1V 4W9,auto_classified
10843552.0,TAKIMI SUSHI ASIAN CUISINE HAPPY FRUIT BUBBLE TEA,150 Rimrock Rd None M3J 3A6,auto_classified
10805447.0,TAKJA BBQ,962 College St None M6H 1A5,auto_classified
10858960.0,TAKUMI JAPANESE BBQ,125 Ravel Rd None M2H 1T1,auto_classified
10855386.0,TALK OF THE TOWN SPORTS BAR,636 Vaughan Rd None M6E 2Y3,auto_classified
10857270.0,TAMMY'S YOUR INDEPENDENT GROCER,123 Guildwood Pkwy None M1E 4V2,auto_classified
10831013.0,TAN DINH QUAN RESTAURANT,2428 St Clair Ave W None M6N 1L2,auto_classified
10814589.0,TANING LEMON TEA,5 Northtown Way Unit-13 M2N 7A1,auto_classified
10819888.0,TANING LEMON TEA,"3250 MIDLAND AVE, Unit-G120 None M1V 4W9",auto_classified
10833661.0,TANTXO STEAK BAR,499 Richmond St W None None,auto_classified
10796709.0,TAQUERIA EL PASTORCITO,1160 BLOOR ST W None M6H 1N1,auto_classified
10826695.0,TAQUERIA EL PASTORCITO,1174 St Clair Ave W None M6E 1B4,auto_classified
10829139.0,TAQUERIA EL PASTORCITO,544 Yonge St Bldg-1 M4Y 1Y8,auto_classified
10863477.0,TAQUERIA EL PASTORCITO,988 Danforth Ave None M4J 1L9,auto_classified
10785850.0,TAQUERIA EL VALIENTE,216 Ossington Ave None M6J 2Z9,auto_classified
10787297.0,TAQUERIA TINGA KIM,1182 Queen St E None M4M 1L4,auto_classified
