unified_est_id,est_name,address,classification
10798203.0,JOHNSON FAMILY BAKERY,993 QUEEN ST E None M4M 1K2,likely_restaurant
10859197.0,JOJOFUN SCOOPS,2696 Dundas St W None M6P 1Y2,ambiguous
10779033.0,JOKBAL NIGHT MARKET,33 Sheppard Ave E Unit-D M2N 7K1,ambiguous
10840103.0,JOLA AFRICAN FOOD MARKET,1366 Weston Rd Unit-2 M6M 4R8,ambiguous
10849529.0,JOLLY DAYS,1814 Jane St None M9N 2T3,ambiguous
10781458.0,JOLLY JUNIORS CHILDCARE ACADEMY,1500 Royal York Rd Unit-37 M9P 3B6,likely_not_restaurant
10825990.0,JORDAN'S NO FRILLS,1022 King St W None M6K 0C1,likely_not_restaurant
10798855.0,JOUMAK,11 Charles St W None M4Y 1R4,ambiguous
10823785.0,JOY CONVENIENCE AND VARIETY STORE,"736 BAY ST, Bldg-4 None M5G 2M4",likely_not_restaurant
10832586.0,JOYCE JAMAICAN EATERY,"3300 DUFFERIN ST, Unit-F None M6A 2T5",likely_restaurant
10799791.0,JOYOUS CHINESE CUISINE,5505 Leslie St None M2H 3N6,likely_restaurant
10863432.0,JP PANIPURI,2687 Kipling Ave Unit-10A M9V 5G6,ambiguous
10833778.0,JREW'S HOUSE,"83 PORTLAND ST, Unit-OUTSIDE None M5V 2M9",ambiguous
10774501.0,JRV FILIPINO MARKET,4949 Bathurst St Unit-8 M2R 1Y1,ambiguous
10810999.0,JSA CONVENIENCE,121 KENDLETON DR None M9V 1V3,likely_not_restaurant
10840900.0,JU-RAKU JAPANESE RESTAURANT,2901 Bayview Ave Unit-101 M2K 1E6,likely_restaurant
10198320.0,JUBILEE QUEEN,539 Queens Quay  W None M5V 3G3,ambiguous
10859198.0,JUDY'S BEACH CAFE,2188 Queen St E None M4E 1E6,likely_restaurant
10785231.0,JUGO JUICE,66 WELLINGTON ST W None M5X 1H6,likely_restaurant
10835836.0,JUGO JUICE,1886B QUEEN ST E None None,likely_restaurant
10849276.0,JUGOS Y ANTONIO'S DE MI PUEBLO,2111 Jane St Unit-12 M3M 1A2,ambiguous
10843970.0,JUICY +,"1143 MORNINGSIDE AVE, Unit-1 None M1B 0A7",ambiguous
10820716.0,JUICY BIRDS,20 Lockport Ave Bldg-6 M8Z 2R7,ambiguous
10856048.0,JUICY BIRDS,3238 Yonge St None M4N 2L4,ambiguous
10832872.0,JUICY BIRDS NASHVILLE HOT CHICKEN,1877 Lawrence Ave E None M1R 2Y3,likely_restaurant
10858676.0,JUICY HUB,"3331 MARKHAM RD, Unit-117 None M1X 1S8",ambiguous
10832866.0,JUICY SHAWARMA & GRILL,25 Overlea Blvd Unit-8 M4H 1P9,likely_restaurant
10809732.0,JUJU CAFE AND BOARD GAMES,191 Dundas St W None M5G 1C7,likely_restaurant
10782539.0,JULIENNE'S PATISSERIE,2195 Gerrard St E None M4E 2C6,ambiguous
10823204.0,JUMP FOR JOY PLAY CENTRE,1472 DANFORTH AVE None M4J 1N4,ambiguous
10857004.0,JUMPKART,1779 ST CLAIR AVE W None None,ambiguous
10805731.0,JUNCTION DAY CARE CENTRE,265 Annette St None M6P 1R3,likely_not_restaurant
10795248.0,JUNCTION FOOD CO.,545 KEELE ST None M6N 3E4,ambiguous
10780552.0,JUNEPLUM BY PATOIS,796 DUNDAS ST W None M6J 1V1,ambiguous
10808229.0,JUNIOR ACADEMY DAYCARE,2454 Bayview Ave None M2L 1A6,likely_not_restaurant
10863031.0,JUST CATERING FOOD SERVICES,2170 Kipling Ave Rm-CAFETERIA M9W 4K9,likely_not_restaurant
10852277.0,JUST CHICKEN,1703 Bayview Ave None M4G 3C1,likely_restaurant
10834262.0,JUST KIDS EARLY YEARS LEARNING & CHILD CARE CENTRE,1695 Keele St None M6M 3W7,likely_not_restaurant
10831394.0,"JUST WALK OUT - YYZ18, FL 5",18 York St None None,ambiguous
10802249.0,JUSTGOODIESTO,934 Wilson Ave None M3K 1E7,ambiguous
10859950.0,K & R MART,576 ROGERS RD None M6M 1B6,likely_not_restaurant
10854026.0,K & S MILK STORE,438 KINGSTON RD None M4L 1T9,ambiguous
10813057.0,K BBQ,699 Bloor St W None M6G 1L5,likely_restaurant
10806026.0,K VIVA MEXICO,40 Carl Hall Rd K1 M3K 2C1,ambiguous
10818524.0,K VIVA MEXICO 2,40 CARL HALL RD None M3K 2C1,ambiguous
10835873.0,KAAKETNA,2014 Lawrence Ave E None M1R 2Z1,ambiguous
10846237.0,KABABERIE,55 Avenue Rd None M5R 3L2,ambiguous
10820140.0,KABABI PERSIAN CUISINE,341 Danforth Ave None M4K 1N7,likely_restaurant
10837746.0,KABABIA,3032 Danforth Ave None M4C 1N2,ambiguous
10854035.0,KABOOM WINGS,2819 Kingston Rd None M1M 1N2,likely_restaurant
10858843.0,KABUL FARMS,"55 DENISON RD E, Dept-- None M9N 1B8",ambiguous
10834359.0,KABUL MAZAAR,8 Westmore Dr Unit-F5 M9V 3Z7,ambiguous
10853341.0,KACCHI,2466 Kingston Rd None M1N 1V3,ambiguous
10829653.0,KACHIGUDA JUNCTION,2938 FINCH AVE E None M1W 2R5,ambiguous
10804041.0,KADAK,2088 Yonge St None M4S 2A3,ambiguous
10799364.0,KAI FUNG GOURMET,536 Dundas St W None M5T 1H3,ambiguous
10801965.0,KAIMA ENTERPRISES INC,"420 TAPSCOTT RD, Unit-3-6 None M1B 1Y4",ambiguous
10814974.0,KAISEKI YU-ZEN HASHIMOTO,6 SAKURA WAY None M3C 1Z5,ambiguous
10858217.0,KAJIKEN NORTH YORK,4850 Yonge St None M2N 5N2,ambiguous
10782415.0,KAJUN CHICKEN & SEAFOOD,4351 Kingston Rd Unit-A M1E 2M9,likely_restaurant
10854674.0,KALAMATA LTD - ECC 4050 - CNE 2025,100 PRINCES BLVD None M6K 3C3,ambiguous
10864116.0,KALAMATA LTD.,6464 YONGE ST None M2M 3X4,ambiguous
10785849.0,KALYANI INDIAN CUISINE,"440 BRIMLEY RD, Unit-12 None M1J 1A1",likely_restaurant
10818379.0,KALYUG,885 Dundas St W Unit-885 M6J 1V9,ambiguous
10802784.0,KAMINARI,1330 QUEEN ST W None M6K 1L4,ambiguous
10855926.0,KANAFANI SWEETS & COFFEE,2082 Lawrence Ave E Unit-B M1R 2Z5,likely_restaurant
10820990.0,KANARI RESTAURANT,491 Church St Bldg-G M4Y 2C6,likely_restaurant
10808848.0,KANDY KRAZED,426 EGLINTON AVE W None M5N 1A2,ambiguous
10830059.0,KANI SUSHI,3307 Sheppard Ave E None M1T 3K2,likely_restaurant
10796526.0,KANOM,275 Dundas St W Unit-28B M5T 3K1,ambiguous
10807977.0,KANTO BY TITA FLIPS,5210 YONGE ST None M2N 5P6,ambiguous
10849634.0,KAO KANG BY KHO LIPE,486 Front St W None M5V 0V2,ambiguous
10861162.0,KAPIOO,105 Vanderhoof Ave Unit-8 M4G 2H7,ambiguous
10845204.0,KARACHI KABAB WALA,463 Queen St W None M5V 2A9,ambiguous
10818257.0,KARACHI NIHARI & BBQ,4002 Sheppard Ave E Unit-C AND F M1S 4R5,likely_restaurant
10810420.0,KARACHI XPRESS,69 Lebovic Ave Unit-D111-112 None,ambiguous
10840809.0,KARAHI POINT,25 The West Mall Unit-F002 M9C 1B8,ambiguous
10852525.0,KARAHI POINT,2642 Islington Ave Bldg-- M9V 2X5,ambiguous
10838272.0,KARAHI POINT EXPRESS,736 Bay St Bldg-1 M5G 2M4,ambiguous
10788715.0,KARAZA  SHAWARMA,1260 Kennedy Rd Unit-8 M1P 2L3,likely_restaurant
10802220.0,KARKUMI CAFE,4033 Gordon Baker Rd None M1W 2P3,likely_restaurant
10786522.0,KARNAVATI STREET FOOD & TIFFIN SERVICE,3863 Lawrence Ave E None M1G 1R2,ambiguous
10780781.0,KART TOWN,85 Ellesmere Rd None M1R 4B8,ambiguous
10815143.0,KATA SUSHI,"140 CARLTON ST, Unit-33 None M5A 3W7",likely_restaurant
10846221.0,KATI,496 Yonge St None M4Y 1X9,ambiguous
10840229.0,KATSU SUSHI,572 Danforth Ave None M4K 1R1,likely_restaurant
10802538.0,KAURAN BAZAR,"4500 SHEPPARD AVE E, Unit-27 None M1S 3R6",ambiguous
10779995.0,KAUSAR FRESH FOODS,3466 Danforth Ave None M1L 1E1,ambiguous
10813410.0,KAVA COFFEE HOUSE,100 HOWARD ST None None,likely_restaurant
10826128.0,KAWARTHA DAIRY,888 Danforth Ave None M4J 1L7,ambiguous
10787276.0,KAZE SUSHI,1931 AVENUE RD None M5M 4A2,likely_restaurant
10817296.0,KB GLOBAL TRADING,24 Martin Ross Ave Unit-1 M3J 2K8,likely_not_restaurant
10832272.0,KEBAB & CO,977 O'Connor Dr None M4B 2T1,likely_restaurant
10853093.0,KEBAB BAZARI,839 Queen St W None M6J 1G4,likely_restaurant
10776183.0,KEBAB KOUNTRY,"3750 LAWRENCE AVE E, Unit-7 None M1G 1R1",likely_restaurant
10814149.0,KEBAB PIZZA,2371 WESTON RD None M9N 1Z8,likely_restaurant
10832176.0,KEBABCI SERDAR & NACI USTA,1101 Finch Ave W Unit-0 M3J 2C9,likely_restaurant
10233929.0,KEDIJA GROCERY STORE,2080 Lawrence Ave W None M9N 1J1,ambiguous
10863960.0,KEELE STREET PUBLIC SCHOOL _ SNP,99 MOUNTVIEW AVE None M6P 2L5,likely_not_restaurant
10848794.0,KEJJIS,3439 Weston Rd None M9M 0G4,ambiguous
10846963.0,KEKO SHAWARMA,3128 Dundas St W None M6P 2A1,likely_restaurant
10808714.0,KELLY'S FROZEN TREATS,"1265 MILITARY TRL, Flr-3 None M1C 1A4",ambiguous
10856758.0,KEN'S HONG KONG CAFE,3833 Midland Ave Unit-10 M1V 5L6,likely_restaurant
10852267.0,KENNEDY CONVENIENCE AND GROCERY STORE,2950 Kennedy Rd Unit-1 M1V 1T1,ambiguous
10846312.0,KENNEDY LODGE LONG-TERM CARE HOME,1400 Kennedy Rd None M1P 4V6,ambiguous
10830855.0,KENSEI BAR,1173 DUNDAS ST W None M6J 1X3,likely_restaurant
10818710.0,KENSINGTON KITCHEN,255 Augusta Ave None M5T 2L8,likely_restaurant
10809850.0,KENSINGTON VARIETY,56 Kensington Ave None M5T 2K1,likely_not_restaurant
10797574.0,KEPALEN ANGELIC CHILD CARE,1301 Neilson Rd None M1B 3C2,likely_not_restaurant
10843116.0,KERA FRESH MEAT,621 Vaughan Rd None M6C 2R4,ambiguous
10799240.0,KERA FRESH RESTAURANT,2741 DANFORTH AVE None M4C 1L8,likely_restaurant
10847791.0,KERALA BIRIYANI HOUSE (Crave Food Hub - K3) (Shared Kitchen),1275 Morningside Ave Unit-7 M1B 3W1,likely_restaurant
10858589.0,KERALA NOOK,1110 DUPONT ST None M6H 2A2,ambiguous
10859395.0,KETODELIA RESTAURANT,1772 DANFORTH AVE None M4C 1H8,likely_restaurant
10816903.0,KEZY DONER,109 Mc Caul St Unit-36 M5T 3K5,ambiguous
10772401.0,KFC,5401 Steeles Ave W Bldg-- M9L 1R6,likely_restaurant
10835241.0,KFC,1928 EGLINTON AVE W None M6E 2J6,likely_restaurant
10842683.0,KFC,1570 Wilson Ave None M3L 1A3,likely_restaurant
10776766.0,KGOLF TORONTO,3705 Chesswood Dr None M3J 2P6,ambiguous
10775303.0,KHAKI RESTAURANT,6119 Yonge St None M2M 3W2,likely_restaurant
10817293.0,KIBO FOOD STATION,24 Martin Ross Ave Unit-4 M3J 2K8,ambiguous
10788198.0,KIBO MARKET UNION,65 Front St W Bsmt-434 M5J 1E6,ambiguous
10816346.0,KIBO SUSHI,2459 Yonge St None M4P 2H6,likely_restaurant
10830919.0,KIBO SUSHI,555 Wilson Ave Unit-E111 M3H 5Y6,likely_restaurant
10846228.0,KIBO SUSHI - HUMBER,106 Humber College Blvd Unit-18 M9V 4E4,likely_restaurant
10841477.0,KIBO SUSHI+MARKET,36 Charlotte St Unit-101 M5V 3P7,likely_restaurant
10803671.0,KIDS CONNECT DAYCARE,138 Main St None M4E 2V8,likely_not_restaurant
10858267.0,KIDS WAY DAYCARE,369 Broadview Ave None M4K 2M7,likely_not_restaurant
10845503.0,KIDULTLAND CAFE,1091 Queen St E None M4M 1K7,likely_restaurant
10774245.0,KIKO'S,3770 Bathurst St None M3H 3M6,ambiguous
10780186.0,KIM'S A LA CART,5323 Yonge St None M2N 5R4,ambiguous
10821011.0,KIMBAP KARAH ON,"5418 YONGE ST, Unit-18 None M2N 6X4",ambiguous
10811561.0,KIMBERLY JUNIOR PUBLIC SCHOOL/BEACHES ALTERNATIVE SCHOOL,50 SWANWICK AVE None M4E 1Z5,likely_not_restaurant
10827932.0,KIN KIN,1700 Wilson Ave Unit-82 M3L 1B2,ambiguous
10773408.0,KIN KIN O-KA-NE,325 Bamburgh Crcl Unit-A103 M1W 3Y1,ambiguous
10819546.0,KING BOLZANO RISTORANTE PIZZERIA & BAR,239 Broadview Ave None M4M 2G6,likely_restaurant
10809597.0,KING BURRITO & JUICE BAR,2372 Lake Shore Blvd W None M8V 1B6,likely_restaurant
10804001.0,KING EDWARD JUNIOR AND SENIOR PUBLIC SCHOOL,112 Lippincott St None M5S 2P1,likely_not_restaurant
10785934.0,KING FRESH FOODMARKET,322 King St W Bsmt-1 M5V 1J2,ambiguous
10798757.0,KING NOODLES,"3240 DUFFERIN ST, Unit-4 None M6A 2T3",likely_restaurant
10784332.0,KING OF PUNJABI TADKA,1275 Morningside Ave Unit-10 M1B 3W1,ambiguous
10862149.0,KING OF TASTE,286 Markham Rd None M1J 3C5,ambiguous
10853639.0,KING SMOKE HOUSE BBQ,"1298 DANFORTH AVE, Unit-PATIO None M4J 1M6",likely_restaurant
10818918.0,KING TAPS,620 King St W Unit-101 - 102 M5V 1M6,ambiguous
10839666.0,KING'S CROWN,2901 Bayview Ave Unit-16A M2K 1E6,ambiguous
10831323.0,KINGPIN WINGS,1708 EGLINTON AVE W None M6E 2H5,likely_restaurant
10814301.0,KINGSTON 'S CONVENIENCE,452 KINGSTON RD None M4L 1V3,likely_not_restaurant
10794946.0,KINGSTON 12 PATTY SHOP,1808 Eglinton Ave W None M6E 2H6,ambiguous
10818445.0,KINGSTON 12 PATTY SHOP,1635 DUNDAS ST W None M6K 1V2,ambiguous
10777623.0,KINGSVIEW EATS FOOD BANK,70 KINGSVIEW BLVD None M9R 1T9,ambiguous
10817587.0,KINTON RAMEN,351 King St E #40 M5A 0L6,likely_restaurant
10813806.0,KINTON RAMEN 1 RICHMOND ST W INC,1 Richmond St W Unit-100 M5H 3W4,likely_restaurant
10772333.0,KIPLING ACRES ADULT DAY PROGRAM,2233 Kipling Ave None M9W 4L3,ambiguous
10814519.0,KIPLING COLLEGIATE INSTITUTE- MORNING MEAL,380 THE WESTWAY None M9R 1H4,likely_not_restaurant
10830612.0,KIRB'S KITCHENETTE,2184A EGLINTON AVE W None M6E 2L1,likely_restaurant
10816379.0,KISH'S ROTI & DOUBLES,344 Queen St E None M5A 1S8,likely_restaurant
10838174.0,KISH'S ROTI & DOUBLES,278 EDDYSTONE AVE None M3N 1H7,likely_restaurant
10801976.0,KISS MY PANS,713 College St None M6G 1C2,ambiguous
10832152.0,KITAYA RAMEN,100 Yonge St Unit-Y9A M5C 2W1,likely_restaurant
10805974.0,KITCHEN FOOD FAIR,33 THE LINKS RD None M2P 1T7,likely_restaurant
10816327.0,KITCHEN FRESH PIZZA,900 DUFFERIN ST None M6H 4A9,likely_restaurant
10784926.0,KITCHEN MARKET,10 Queens Quay  W Unit-2 M5J 2R9,likely_restaurant
10800427.0,KITCHENETTE,791 BROADVIEW AVE None M4K 2P8,likely_restaurant
10824971.0,KIWA,5845 Leslie St None M2H 1J8,ambiguous
10864126.0,KIZUNA SAUCES INC-RAWR 2025,"100 PRINCES BLVD, Bldg-A None M6K 3C3",ambiguous
10850202.0,KNOCKOUT WINGS,198 AUGUSTA AVE None M5T 2L6,likely_restaurant
10856766.0,KNOT BAKERY,"105 VANDERHOOF AVE, Unit-8 None M4G 2H7",likely_restaurant
10792309.0,KOH LIPE,4675 Steeles Ave E None M1V 4S5,ambiguous
10809596.0,KOH LIPE,33 Baldwin St None M5T 1L1,ambiguous
10776500.0,KOH SAMUI-THAI KITCHEN,513 Danforth Ave None M4K 1P5,likely_restaurant
10771801.0,KOHA PACIFIC KITCHEN,100 Yonge St Unit-Y10A M5C 2W1,likely_restaurant
10829451.0,KOHINOOR FOODS,1438 Gerrard St E None M4L 1Z8,ambiguous
10820719.0,KOKO SHARE BAR,81 Yorkville Ave None M5R 1C1,likely_restaurant
10864089.0,KOKO'S TIFFIN,2501 Finch Ave W None M9M 2G1,ambiguous
10830879.0,KOKORO JAPANESE SUSHI HOUSE,73 Harbord St None M5S 1G4,likely_restaurant
10836984.0,KOLO CAFE,365 Jane St None M6S 3Z3,likely_restaurant
10786982.0,KOMUGI BAKERY,"3030 DON MILLS RD E, Unit-12B None M2J 3C1",likely_restaurant
10831061.0,KONAK TURKISH CUISINE,2501 Victoria Park Ave Unit-3 M1T 1A1,likely_restaurant
10808484.0,KONG! BURGERS,"91 RYLANDER BLVD, Unit-1011 None M1B 5M5",likely_restaurant
10817710.0,KONG'S HOT TACOS,"28 BATHURST ST, Unit-S. LAWN None None",likely_restaurant
10783360.0,KONIA VIETNAMESE CUISINE,403 Roncesvalles Ave None M6R 2N1,likely_restaurant
10794437.0,KONSCIOUS KITCHEN,705 College St None M6G 1C2,likely_restaurant
10822236.0,KOREAN GRILL HOUSE,431 SPADINA AVE None M5T 2G6,likely_restaurant
10834739.0,KOSHCHAI,1034 St Clair Ave W None M6E 1A4,ambiguous
10797160.0,KOSHER TOWN,465 Patricia Ave None M2R 2N1,ambiguous
10820604.0,KOT MORISIEN,8 Westmore Dr Unit-N13 M9V 3Z7,ambiguous
10848478.0,KOTTU KADAI,3351 Markham Rd Unit-111 M1X 0A6,ambiguous
10805395.0,KOUROSH BAKERY & FAST-FOOD,802 Sheppard Ave E None M2K 1C3,likely_restaurant
10825731.0,KOZ BINGOL EXPRESS,655 Queen St W None M6J 1E6,ambiguous
10849678.0,KRABI THAI CUISINE,517 Mount Pleasant Rd None M4S 2M4,likely_restaurant
10775815.0,KRAFT TEA,1980 St Clair Ave W None M6N 0A3,likely_restaurant
10832189.0,KRAFT TEA BUBBLE TEA,754 Broadview Ave None M4K 2P1,likely_restaurant
10842874.0,KRAVE DINER,"1690 QUEEN ST W, Bldg-* None M6R 1B3",likely_restaurant
10780628.0,KREAM,526 Yonge St Bldg-1 M4Y 1X9,ambiguous
10833629.0,KREAM MIDLAND,3290 Midland Ave Unit-5 M1V 3Z9,ambiguous
10857313.0,KREATIVE KIDS TERRY FOX,185 Wintermute Blvd None M1W 3M9,ambiguous
10820718.0,KRISHNA'S KITCHEN,"20 LOCKPORT AVE, Unit-2 None M8Z 2R7",likely_restaurant
10793862.0,KRISPY KREME,236 Danforth Ave None M4K 1N4,ambiguous
10774718.0,KRISPY KREME DOUGHNUTS,2426 Bloor St W None M6S 1P9,likely_restaurant
10823030.0,KRISPY KREME DOUGHNUTS,2458 Lake Shore Blvd W None M8V 1C9,likely_restaurant
10831360.0,KRISPY KREME DOUGHNUTS,105 Dundas St E None M5B 1E1,likely_restaurant
10855961.0,KRISPY KREME DOUGHNUTS,830 College St None M6G 1C8,likely_restaurant
10827836.0,KS2 THE HALAL STEAK & GRILL,641 Danforth Rd Bldg-A M1K 1G1,likely_restaurant
10837973.0,KTRADE & SERVICES LTD,"2708 JANE ST, Unit-4 None M3L 1S4",ambiguous
10827345.0,KUNAFA'S CHOCOLATE INC,133 Manville Rd Unit-22 M1L 4J7,ambiguous
10779723.0,KUNG FU TEA,442 Adelaide St E None M5A 1N4,likely_restaurant
10794665.0,KUNG FU TEA,128 Marine Parade Dr Unit-6A M8V 0G7,likely_restaurant
10802663.0,KUNG FU TEA,52 ORFUS RD None M6A 1L6,likely_restaurant
10802931.0,KUNG FU TEA,100 St George St None M5S 3G3,likely_restaurant
10815834.0,KUNG FU TEA,"31 REXDALE BLVD, Unit-3108 None M9W 1P1",likely_restaurant
10831000.0,KUNG FU TEA,3125 Steeles Ave E Unit-B3 M2H 2H6,likely_restaurant
10844202.0,KUNG FU TEA,315 Danforth Ave None M4K 1N7,likely_restaurant
10802207.0,KUPKATES,955 KINGSTON RD None M4E 1S8,ambiguous
10842798.0,KURDISH BUFFET,1159 ST CLAIR AVE W None M6E 1B2,likely_restaurant
10787029.0,KUSINERO DE PANADERIA,883 Eglinton Ave W None M6C 2C1,ambiguous
10823051.0,KUYA DON LOMI BATANGAS,3645 Bathurst St Unit-1 M6A 2E4,ambiguous
10818195.0,KWENTO,1637 Dundas St W None M6K 1V2,ambiguous
10848837.0,Khaas Bistro Bar,880 Ellesmere Rd None M1P 2W6,likely_restaurant
10778995.0,Khalifa Kabab & Karahi,235 Dixon Rd Unit-1 M9P 2M5,ambiguous
10856709.0,L' AVENUE BAKERY,1 Valleybrook Dr None M3B 2S7,likely_restaurant
10814873.0,L'AMOREAUX COLLEGIATE INSTITUTE - SNP,2501 Bridletowne Crcl None M1W 2K1,likely_not_restaurant
10778159.0,L'AMOUR CAFE AND PASTRY,927 MOUNT PLEASANT RD None M4P 2L7,likely_restaurant
10818506.0,L'AVENUE,433 Wellington St W None M5V 1E7,ambiguous
10834875.0,L. D PHO BANH MI NORTH YORK,750 Oakdale Rd Unit-37 M3N 2Z4,likely_restaurant
10806621.0,L.S.L,2066 Avenue Rd None M5M 4A6,ambiguous
10779471.0,LA BASTILLE,760 Birchmount Rd Unit-33 M1K 5H8,ambiguous
10802214.0,LA BELLA SANGWEECH/ LAST CALL COCKTAIL CLUB,584 College St None M6G 1B3,ambiguous
10805469.0,LA BOTANA MEXICANA,"3111 DUFFERIN ST, Unit-101 None M6A 2S7",ambiguous
10780175.0,LA CANTINA DEL PUEBLO LOUNGE,9 Milvan Dr Bldg-5 M9L 1Y9,ambiguous
10849080.0,LA CASA DEI PAZZI,1183 Finch Ave W Unit-102 M3J 2G2,ambiguous
10826028.0,LA CHUPERIA,635 College St None M6G 1B5,ambiguous
10803778.0,LA CIEL,6628 Finch Ave W None M9W 0B3,ambiguous
10851239.0,LA COCINA MEXICAN KITCHEN,10 Queens Quay  W None M5J 2R9,likely_restaurant
10808199.0,LA CUBANA,486 Front St W Unit-WM35 M5V 0V2,ambiguous
10848450.0,LA DELIGHT,4750 Yonge St Unit-121 M2N 5M6,ambiguous
10851859.0,LA DIPERIE,351 Bremner Blvd None M5V 3V4,ambiguous
10858308.0,LA DIPERIE,4700 Keele St Unit-38 M3J 1P3,ambiguous
10822696.0,LA DIPERIE / JUGO JUICE,320 Richmond St E Unit-104 M5A 1P9,likely_restaurant
10810555.0,LA DIPERIE BLOOR STREET,1960 Bloor St W None M6P 3K9,ambiguous
10403379.0,LA DOLCE VITA,142 Kendal Ave None M5R 1M3,ambiguous
10820419.0,LA ESQUINA CHALACA,2428 ST CLAIR AVE W None M6N 1L2,ambiguous
10777375.0,LA ESTRELLITA,"40 CARL HALL RD, Unit-K7 None M3K 2C1",ambiguous
10839367.0,LA ESTRILLITA,"927 ST CLAIR AVE W, Unit-A None M6C 1C7",ambiguous
10782952.0,LA GLORIA MEXICAN COFFEE,453 Parliament St None M5A 3A3,likely_restaurant
10850915.0,LA GOLOSA GELATERIA,1183 Queen St W None M6J 1J4,ambiguous
10798263.0,LA LUNA PANADERIA,1650 Jane St Unit-1 M9N 2R8,ambiguous
10772139.0,LA MOCHI,3272 Midland Ave None M1V 0C7,ambiguous
10783640.0,LA MOUETTE,"144 YONGE ST, Flr-2 None M5C 1X6",ambiguous
10795874.0,LA NAYARITA,930 Queen St W None M6J 1G6,ambiguous
10805886.0,LA PATRONA RESTAURANT AND BAR,669 College St None M6G 1B9,likely_restaurant
10729739.0,LA PETITE COLLINE,3355 Steeles Ave E Unit-C5 M2H 0A7,ambiguous
10843465.0,LA PINO'Z PIZZA,316 Painted Post Dr None M1G 2M3,likely_restaurant
10803123.0,LA PISCINA,1613 DUNDAS ST W None M6K 1T9,ambiguous
10803335.0,LA PLUME / BONNE NUIT,455 Wellington St W Unit-UG02 M5V 1E7,ambiguous
10817356.0,LA POZOLERIA MEXICANA,1896 Jane St None M9N 2T8,ambiguous
10809805.0,LA PREP,"10 CARLSON CRT, Unit-150 None M9W 6L2",ambiguous
10821226.0,LA PREP,4700 Keele St Unit-7 M3J 1P3,ambiguous
10827604.0,LA PREP,5150 YONGE ST None M2N 6L8,ambiguous
10839867.0,LA RUMBA RESTAURANT AND LOUNGE,1363 Wilson Ave None M3M 1H7,likely_restaurant
10826118.0,LA SALA RESTAURANTE,1975 Queen St E None M4L 1J1,likely_restaurant
10852687.0,LA SANAZ GRILL,1000 Gerrard St E None M4M 3G6,likely_restaurant
10832148.0,LA SANI GRILL,1965 WESTON RD None M9N 1W8,likely_restaurant
10807404.0,LA SEN VIETNAMESE CUISINE,155 Yorkland Blvd Unit-A1 M2J 0E9,likely_restaurant
10847486.0,LA TAQUERIA BY MEXHICO,221 Spadina Ave None M5T 2E2,likely_restaurant
10799148.0,LA UNICA PANADERIA MEXICANA,850 Wilson Ave None M3K 1E5,ambiguous
10840035.0,LA UNICA PANDERIA MEXICANA,4 Bradstock Rd None M9M 1M8,ambiguous
10854164.0,LADERACH,"25 THE WEST MALL, Unit-1984A None M9C 1B8",ambiguous
10829788.0,LADUREE,65 Front St W None M5J 1E6,ambiguous
10827663.0,LADURÉE,162 Cumberland St Unit-54 M5R 3N5,ambiguous
10807954.0,LADYBUG TAVERN,890 College St None M6H 1A3,likely_restaurant
10799796.0,LADYBUG WINE BAR,510 King St E Unit-7 M5A 1M1,likely_restaurant
10825558.0,LAHORE TIKKA HOUSE,1365 Gerrard St E None M4L 1Z3,ambiguous
10861298.0,LAHORI XPRESS,1150 Albion Rd Bldg-0 M9V 1A8,ambiguous
10863772.0,LAILA'S CHEESECAKE CO,855 Browns Line None M8W 3V7,ambiguous
10796012.0,LAKEVIEW CONVENIENCE,410 Queens Quay  W None M5V 3T1,likely_not_restaurant
10851658.0,LAL'S KITCHEN,130 Westmore Dr Unit-13 M9V 5E2,likely_restaurant
10826238.0,LALA SPICY LAB,3700 Midland Ave Unit-121 M1V 4V3,ambiguous
10819775.0,LALA SPICY LAB DOWNTOWN,181 College St None M5T 1P7,ambiguous
10808112.0,LALA'S CANTINA,220 Yonge St None M5B 2H1,ambiguous
10815275.0,LALI GURANS,1544 QUEEN ST W None M6R 1A6,ambiguous
10794556.0,LAMBO'S DELI,1372 QUEEN ST E None M4L 1C9,likely_restaurant
10849625.0,LAMOCHI SWEETS,3580 Mcnicoll Ave None M1V 5G2,ambiguous
10789566.0,LAMONT VILLAGE CAFE,2 International Blvd Unit-102 M9W 1A2,likely_restaurant
10829665.0,LANO - THE RITZ-CARLTON HOTEL,181 Wellington St W None M5V 3G7,ambiguous
10808193.0,LANOR JUNIOR MIDDLE SCHOOL,450 LANOR AVE None M8W 2S1,likely_not_restaurant
10810449.0,LAO LAO BAR,5 St Joseph St Unit-R5-4 M4Y 1J6,likely_restaurant
10840434.0,LARB MUANG,45 Baldwin St None M5T 1L1,ambiguous
10779367.0,LARDO,970 College St None M6H 1A5,ambiguous
10783041.0,LARRY'S BACK POCKET,1413 Dundas St W None M6J 1Y4,ambiguous
10832458.0,LARRY'S PLACE,1390 Queen St W None M6K 1L7,ambiguous
10839131.0,LAS MUNS,181 Bay St None M5J 2T3,ambiguous
10855643.0,LAS MUNS,28 Bathurst St Unit-1-112 None,ambiguous
10808137.0,LASHGOD,"236 AVENUE RD, Flr-3RD None M5R 2J4",ambiguous
10838123.0,LATE NIGHT PIZZA BY ALY,3035 KINGSTON RD None M1M 1P1,likely_restaurant
